Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2018-12-15,12:30 (20:30),Premier League,Matchweek 17,Sat,Home,W,3,1,Everton,1.7,1.5,67,54173,Fernandinho,4-3-3,Craig Pawson,Match Report,
2018-12-18,19:45 (03:45),EFL Cup,Quarter-finals,Tue,Away,D,1 (3),1 (1),Leicester City,,,66,24644,Sergio Agüero,4-3-3,Lee Mason,Match Report,Manchester City won on penalty kicks following extra time
2018-12-22,15:00 (23:00),Premier League,Matchweek 18,Sat,Home,L,2,3,Crystal Palace,1.5,0.9,78,54340,Fabian Delph,4-3-3,Andre Marriner,Match Report,
2018-12-26,15:00 (23:00),Premier League,Matchweek 19,Wed,Away,L,1,2,Leicester City,1.4,1.3,66,32090,Sergio Agüero,4-3-3,Mike Dean,Match Report,
2018-12-30,14:15 (22:15),Premier League,Matchweek 20,Sun,Away,W,3,1,Southampton,2.5,0.2,76,31381,Vincent Kompany,4-3-3,Paul Tierney,Match Report,
2019-01-03,20:00 (04:00),Premier League,Matchweek 21,Thu,Home,W,2,1,Liverpool,1.1,1.5,49,54511,Vincent Kompany,4-3-3,Anthony Taylor,Match Report,
2019-01-06,14:00 (22:00),FA Cup,Third round,Sun,Home,W,7,0,Rotherham Utd,,,70,52708,Kevin De Bruyne,4-3-3,David Coote,Match Report,
2019-01-09,19:45 (03:45),EFL Cup,Semi-finals,Wed,Home,W,9,0,Burton Albion,,,74,32089,David Silva,4-3-3,Mike Dean,Match Report,Leg 1 of 2
2019-01-14,20:00 (04:00),Premier League,Matchweek 22,Mon,Home,W,3,0,Wolves,2.8,0.1,76,54171,David Silva,4-3-3,Craig Pawson,Match Report,
2019-01-20,13:30 (21:30),Premier League,Matchweek 23,Sun,Away,W,3,0,Huddersfield,2.0,0.9,67,24190,Fernandinho,4-3-3,Andre Marriner,Match Report,
2019-01-23,19:45 (03:45),EFL Cup,Semi-finals,Wed,Away,W,1,0,Burton Albion,,,70,6519,Sergio Agüero,4-3-3,Kevin Friend,Match Report,Leg 2 of 2; Manchester City won
2019-01-26,15:00 (23:00),FA Cup,Fourth round,Sat,Home,W,5,0,Burnley,,,75,50121,Fernandinho,4-3-3,Graham Scott,Match Report,
2019-01-29,20:00 (04:00),Premier League,Matchweek 24,Tue,Away,L,1,2,Newcastle Utd,1.4,1.1,75,50861,David Silva,4-3-3,Paul Tierney,Match Report,
2019-02-03,16:30 (00:30),Premier League,Matchweek 25,Sun,Home,W,3,1,Arsenal,2.7,0.7,59,54483,David Silva,4-3-3,Martin Atkinson,Match Report,
2019-02-06,19:45 (03:45),Premier League,Matchweek 27,Wed,Away,W,2,0,Everton,2.2,0.1,61,39322,David Silva,4-3-3,Craig Pawson,Match Report,
2019-02-10,16:00 (00:00),Premier League,Matchweek 26,Sun,Home,W,6,0,Chelsea,3.0,0.9,56,54452,Fernandinho,4-3-3,Mike Dean,Match Report,
2019-02-16,17:30 (01:30),FA Cup,Fifth round,Sat,Away,W,4,1,Newport County,,,77,9680,David Silva,4-3-3,Andre Marriner,Match Report,
2019-02-20,21:00 (04:00),Champions Lg,Round of 16,Wed,Away,W,3,2,de Schalke 04,1.6,1.8,66,54417,David Silva,4-3-3,Alejandro Hernández,Match Report,Leg 1 of 2
2019-02-24,16:30 (00:30),EFL Cup,Final,Sun,Away,D,0 (4),0 (3),Chelsea,,,61,81775,David Silva,4-3-3,Jonathan Moss,Match Report,Manchester City won on penalty kicks following extra time
2019-02-27,20:00 (04:00),Premier League,Matchweek 28,Wed,Home,W,1,0,West Ham,3.5,0.4,75,53528,Vincent Kompany,4-3-3,Stuart Attwell,Match Report,
2019-03-02,15:00 (23:00),Premier League,Matchweek 29,Sat,Away,W,1,0,Bournemouth,1.2,0.0,81,10699,David Silva,4-3-3,Kevin Friend,Match Report,
2019-03-09,17:30 (01:30),Premier League,Matchweek 30,Sat,Home,W,3,1,Watford,3.4,0.2,71,54104,Vincent Kompany,4-3-3,Paul Tierney,Match Report,
