HDays,ADays,HASLxM,HASTLxM,HACLxM,HAFLxM,HAYCLxM,HARCLxM,HAGSLxM,HAGCLxM,HAGSLxHM,HAGCLxHM,HGDLxM,HGDLxHM,HAPLxM,HAPLxHM,HWPLxM,HWPLxHM,HWinStreak,HUPLxM,HUPLxHM,HUnbStreak,AASLxM,AASTLxM,AACLxM,AAFLxM,AAYCLxM,AARCLxM,AAGSLxM,AAGCLxM,AAGSLxAM,AAGCLxAM,AGDLxM,AGDLxAM,AAPLxM,AAPLxAM,AWPLxM,AWPLxAM,AWinStreak,AUPLxM,AUPLxAM,AUnbStreak,HDef,HMid,HAtt,HOvr,ADef,AMid,AAtt,AOvr,B365H,B365D,B365A,Venue,Result
6,5,14.8,5.7,6.5,12.1,1.3,0.0,2.3,0.4,2.4,0.3,19.0,21.0,2.5,2.3,80.0,70.0,0.0,90.0,90.0,5.0,19.7,6.6,7.5,12.0,2.1,0.1,1.9,1.2,2.1,1.4,7.0,7.0,1.8,1.8,50.0,50.0,1.0,80.0,80.0,3.0,73,76,76,75.0,81,83,84,82.67,3.2,3.6,2.3,St Mary's Stadium,L
9,7,12.7,4.4,5.6,13.2,2.1,0.0,1.7,1.0,1.4,1.4,7.0,0.0,2.0,1.3,60.0,40.0,0.0,80.0,50.0,0.0,12.5,5.5,4.8,11.7,1.5,0.0,1.8,1.3,1.6,1.5,5.0,1.0,1.8,1.5,50.0,40.0,1.0,80.0,70.0,4.0,75,76,76,75.67,76,76,77,76.33,2.45,3.5,2.8,Villa Park,L
7,3,11.9,3.3,5.3,11.1,2.0,0.0,1.1,1.8,1.4,1.0,-7.0,4.0,1.1,1.3,20.0,30.0,0.0,70.0,70.0,0.0,15.5,5.1,6.7,9.7,2.3,0.0,1.6,1.1,1.2,1.5,5.0,-3.0,1.7,1.4,40.0,40.0,0.0,90.0,60.0,1.0,73,73,74,73.33,80,81,79,80.0,5.5,3.8,1.73,Stadium of Light,L
7,4,13.3,4.7,3.6,10.4,1.9,0.0,1.2,1.2,1.4,1.1,0.0,3.0,1.3,1.5,30.0,40.0,1.0,70.0,70.0,1.0,19.6,6.9,6.9,9.4,1.1,0.2,1.8,0.8,2.0,0.9,10.0,11.0,2.2,2.5,70.0,80.0,4.0,80.0,90.0,4.0,76,75,77,76.0,79,80,81,80.0,5.0,4.0,1.75,Swansea.com Stadium,L
7,7,11.4,3.4,3.4,10.1,2.1,0.4,0.6,0.7,0.7,1.1,-1.0,-4.0,1.1,1.1,20.0,20.0,0.0,70.0,70.0,0.0,17.0,5.2,5.2,10.0,1.6,0.1,1.5,1.2,1.4,1.6,3.0,-2.0,1.8,1.5,50.0,50.0,1.0,80.0,50.0,5.0,74,71,72,72.33,78,79,76,77.67,4.5,3.6,1.91,Villa Park,L
7,4,9.5,3.1,4.7,9.6,2.3,0.0,0.8,1.1,1.2,1.6,-3.0,-4.0,1.4,1.1,40.0,30.0,2.0,60.0,50.0,2.0,15.0,5.1,4.8,10.1,2.1,0.0,2.0,1.7,1.6,1.5,3.0,1.0,1.9,1.6,50.0,40.0,1.0,90.0,80.0,3.0,72,75,77,74.67,74,74,75,74.33,2.9,3.4,2.6,The Hawthorns,L
5,7,11.0,3.3,5.8,11.3,0.8,0.0,0.9,1.2,1.1,1.2,-3.0,-1.0,1.1,1.2,30.0,40.0,3.0,50.0,40.0,4.0,12.0,3.8,5.4,8.7,1.7,0.1,1.2,1.3,1.1,2.0,-1.0,-9.0,1.2,0.9,30.0,20.0,0.0,60.0,50.0,0.0,76,76,76,76.0,77,77,79,77.67,2.5,3.3,3.1,St. James Park,L
8,4,9.0,3.8,3.4,11.5,2.2,0.0,1.5,1.5,1.6,1.2,0.0,4.0,1.4,1.7,40.0,50.0,1.0,60.0,70.0,1.0,10.6,3.8,4.7,11.1,1.8,0.1,1.9,0.8,1.2,1.9,11.0,-7.0,2.2,0.9,70.0,20.0,0.0,80.0,50.0,0.0,77,78,77,77.33,80,81,84,81.67,3.2,3.75,2.25,Vicarage Road,L
10,10,13.8,5.3,5.6,16.0,2.2,0.0,1.5,0.8,1.2,1.2,7.0,0.0,2.1,1.5,70.0,50.0,2.0,70.0,50.0,2.0,11.9,3.9,5.8,9.3,1.3,0.3,1.8,1.5,1.0,1.3,3.0,-3.0,1.4,1.1,40.0,30.0,0.0,60.0,50.0,5.0,75,76,71,74.0,75,77,76,76.0,2.0,3.6,4.0,Selhurst Park,L
7,3,13.0,5.0,3.6,9.4,1.6,0.0,1.4,1.0,1.3,0.9,4.0,4.0,2.1,2.3,70.0,70.0,4.0,70.0,90.0,4.0,17.1,6.0,7.0,8.0,1.3,0.0,2.5,0.3,1.9,0.9,22.0,10.0,2.8,2.1,90.0,60.0,2.0,100.0,90.0,14.0,77,77,77,77.0,85,84,86,85.0,8.5,5.0,1.36,St. James Park,L
3,7,12.0,3.4,4.8,10.7,1.6,0.0,1.3,1.4,0.8,1.0,-1.0,-2.0,1.3,1.3,30.0,30.0,1.0,70.0,70.0,3.0,12.3,3.7,6.3,12.9,1.6,0.0,0.8,1.1,0.9,1.4,-3.0,-5.0,1.1,0.9,20.0,10.0,1.0,70.0,70.0,3.0,69,69,70,69.33,71,72,71,71.33,2.55,3.25,3.1,Turf Moor,L
10,4,12.2,3.8,4.9,10.8,2.4,0.1,0.7,1.2,1.2,1.1,-5.0,1.0,0.8,1.6,0.0,40.0,0.0,80.0,80.0,3.0,7.9,2.8,3.8,9.9,1.7,0.1,0.9,0.9,0.7,1.0,0.0,-3.0,1.5,1.1,40.0,30.0,0.0,70.0,50.0,0.0,77,75,77,76.33,77,81,78,78.67,2.25,3.1,3.5,Falmer Stadium,L
3,3,13.0,4.5,6.3,9.8,1.4,0.2,1.3,0.9,1.3,0.9,4.0,4.0,1.6,1.5,40.0,40.0,0.0,80.0,70.0,6.0,12.2,5.6,4.6,11.5,1.3,0.1,1.8,1.0,1.7,1.1,8.0,6.0,2.4,2.1,80.0,70.0,1.0,80.0,70.0,1.0,78,77,82,79.0,83,83,89,85.0,3.8,3.75,2.0,King Power Stadium,L
8,3,11.0,3.7,5.1,10.1,1.4,0.0,1.0,2.4,1.7,2.1,-14.0,-4.0,0.7,1.3,20.0,40.0,0.0,30.0,50.0,1.0,14.3,4.5,5.8,10.4,2.2,0.0,1.0,1.1,1.0,1.5,-1.0,-5.0,1.0,0.9,20.0,20.0,0.0,60.0,50.0,1.0,73,73,76,74.0,80,79,83,80.67,4.33,4.0,1.75,Carrow Road,L
5,8,8.4,2.9,3.4,9.0,1.4,0.1,0.7,1.7,1.1,1.2,-10.0,-1.0,0.6,1.4,10.0,40.0,0.0,40.0,60.0,0.0,7.9,2.8,2.7,14.8,2.4,0.1,0.6,1.4,0.4,1.7,-8.0,-13.0,0.5,0.5,0.0,0.0,0.0,50.0,50.0,0.0,74,75,76,75.0,76,76,75,75.67,1.9,3.79,4.2,Swansea.com Stadium,L
8,8,11.5,5.1,4.6,10.4,2.1,0.0,1.8,0.9,1.6,0.6,9.0,10.0,2.4,2.3,80.0,70.0,5.0,80.0,90.0,5.0,9.4,2.9,4.3,10.8,1.6,0.0,0.8,2.2,0.5,1.7,-14.0,-12.0,0.2,0.3,0.0,0.0,0.0,20.0,30.0,1.0,81,84,86,83.67,76,76,78,76.67,1.18,8.0,19.0,Old Trafford,L
7,4,14.2,4.8,7.3,10.7,1.6,0.1,1.8,0.8,2.0,1.4,10.0,6.0,1.9,1.5,50.0,30.0,0.0,90.0,90.0,0.0,15.8,4.0,6.6,11.2,1.4,0.0,1.5,1.2,1.0,1.0,3.0,0.0,1.4,1.3,40.0,30.0,2.0,60.0,70.0,2.0,80,79,85,81.33,81,81,88,83.33,2.75,3.4,2.7,Stamford Bridge,L
10,10,9.9,2.6,4.6,10.5,2.0,0.0,1.1,2.0,1.2,1.3,-9.0,-1.0,0.9,1.3,20.0,30.0,1.0,50.0,70.0,2.0,11.3,4.7,4.6,12.8,2.0,0.1,2.3,1.6,1.7,0.8,7.0,9.0,2.0,2.0,60.0,60.0,0.0,80.0,80.0,0.0,76,77,76,76.33,82,82,84,82.67,4.75,4.0,1.66,St. James Park,L
4,3,15.3,4.8,5.4,11.6,1.3,0.2,1.3,1.0,1.7,1.2,3.0,5.0,1.4,1.7,40.0,50.0,0.0,60.0,70.0,2.0,14.7,5.0,5.5,10.9,2.1,0.1,1.4,1.2,0.8,1.6,2.0,-8.0,1.3,0.9,30.0,20.0,1.0,70.0,50.0,3.0,77,77,81,78.33,74,73,75,74.0,1.95,3.5,4.33,St. James Park,L
5,7,12.2,4.7,5.2,8.3,1.2,0.0,1.5,1.7,0.9,1.3,-2.0,-4.0,1.1,0.8,30.0,10.0,1.0,50.0,60.0,1.0,12.0,4.0,6.5,13.4,1.9,0.1,1.0,1.0,1.6,1.6,0.0,0.0,1.5,1.5,40.0,50.0,1.0,70.0,50.0,1.0,77,76,75,76.0,75,76,78,76.33,3.2,3.75,2.1,Turf Moor,L
10,10,9.9,3.3,5.0,10.9,1.3,0.0,0.7,0.9,1.0,1.1,-2.0,-1.0,1.3,1.2,30.0,30.0,0.0,70.0,60.0,0.0,11.7,4.6,4.2,10.5,1.4,0.1,1.8,1.3,1.1,1.0,5.0,1.0,1.7,1.7,50.0,50.0,0.0,70.0,70.0,1.0,79,80,79,79.33,77,78,79,78.0,2.87,3.2,2.55,Molineux Stadium,L
3,8,9.3,2.8,5.3,10.0,1.4,0.1,0.7,1.4,1.6,1.2,-7.0,4.0,1.0,1.9,30.0,60.0,0.0,40.0,70.0,0.0,9.1,2.7,4.4,10.2,1.3,0.0,0.5,1.8,0.8,1.8,-13.0,-10.0,0.6,1.2,10.0,30.0,0.0,40.0,60.0,1.0,78,79,87,81.33,76,76,76,76.0,1.53,4.2,6.25,Emirates Stadium,L
5,5,10.3,3.0,4.8,11.9,1.9,0.0,0.5,1.6,0.9,1.3,-11.0,-4.0,0.5,1.2,10.0,30.0,0.0,30.0,60.0,0.0,16.9,6.2,5.8,12.8,1.7,0.0,1.4,0.5,1.7,0.9,9.0,8.0,1.8,2.1,40.0,60.0,0.0,100.0,90.0,20.0,74,75,81,76.67,82,84,86,84.0,10.0,5.25,1.36,Stadium of Light,L
7,3,14.0,5.2,6.5,13.8,1.8,0.0,1.6,1.0,1.0,2.3,6.0,-13.0,2.0,1.1,60.0,30.0,2.0,80.0,50.0,5.0,14.3,4.9,6.8,9.6,1.2,0.0,1.5,1.3,1.4,1.3,2.0,1.0,1.5,1.3,40.0,30.0,0.0,70.0,70.0,1.0,76,76,71,74.33,77,83,79,79.67,2.4,3.4,3.0,St Mary's Stadium,L
10,10,12.4,3.9,5.0,11.9,1.1,0.0,1.2,1.6,1.4,1.4,-4.0,0.0,1.1,1.3,30.0,30.0,1.0,50.0,70.0,1.0,15.7,5.7,6.6,9.7,1.1,0.0,2.5,1.0,2.7,0.9,15.0,18.0,2.2,2.2,70.0,70.0,1.0,80.0,80.0,1.0,74,77,80,77.0,79,81,85,81.67,7.0,4.33,1.44,Selhurst Park,L
4,3,7.7,2.1,3.0,9.7,2.1,0.0,0.6,2.4,1.0,1.7,-18.0,-7.0,0.4,0.8,10.0,20.0,0.0,20.0,40.0,0.0,12.9,3.8,5.7,10.6,1.1,0.0,1.3,1.6,1.1,1.6,-3.0,-5.0,1.2,0.9,30.0,20.0,0.0,60.0,50.0,0.0,77,77,76,76.67,79,80,79,79.33,4.33,3.5,1.95,Turf Moor,L
7,6,13.2,3.6,5.8,14.2,1.7,0.4,0.9,1.5,1.3,1.5,-6.0,-2.0,0.8,1.0,20.0,20.0,1.0,40.0,60.0,3.0,11.9,3.0,5.8,11.6,2.1,0.0,1.0,1.4,0.9,1.4,-4.0,-5.0,1.1,1.1,30.0,30.0,0.0,50.0,50.0,0.0,67,68,70,68.33,73,73,76,74.0,2.63,3.3,2.9,King Power Stadium,L
9,7,10.7,3.5,5.4,13.2,2.4,0.1,1.5,1.8,2.2,0.9,-3.0,13.0,0.9,2.1,20.0,60.0,0.0,50.0,90.0,1.0,11.2,3.8,5.0,13.5,2.4,0.1,1.0,1.6,1.0,2.0,-6.0,-10.0,0.9,0.7,20.0,20.0,0.0,50.0,30.0,0.0,77,77,79,77.67,82,79,84,81.67,2.5,3.3,2.9,King Power Stadium,L
3,4,10.2,2.2,3.9,11.5,2.1,0.1,0.6,1.1,1.2,1.0,-5.0,2.0,0.8,1.4,20.0,40.0,0.0,40.0,60.0,0.0,13.3,4.2,5.0,10.5,0.9,0.1,1.4,0.6,2.0,1.1,8.0,9.0,1.9,2.0,50.0,60.0,0.0,90.0,80.0,2.0,76,73,76,75.0,74,75,75,74.67,3.0,3.4,2.55,Vicarage Road,L
10,7,8.4,2.5,3.5,9.4,1.3,0.1,0.9,1.0,0.9,1.2,-1.0,-3.0,1.2,1.2,20.0,30.0,0.0,80.0,60.0,0.0,9.2,2.8,5.0,10.5,2.0,0.0,0.8,1.0,0.9,0.9,-2.0,0.0,1.4,1.4,40.0,30.0,0.0,60.0,80.0,0.0,76,78,76,76.67,75,75,73,74.33,3.1,3.1,2.5,Selhurst Park,L
10,10,10.5,3.5,4.1,12.1,2.0,0.0,1.0,1.5,1.2,1.1,-5.0,1.0,1.4,1.5,40.0,40.0,0.0,60.0,70.0,0.0,16.9,6.4,5.6,9.7,1.2,0.0,2.2,0.8,2.1,0.8,14.0,13.0,2.8,2.8,90.0,90.0,3.0,100.0,100.0,29.0,76,77,75,76.0,84,83,86,84.33,7.5,4.75,1.4,Selhurst Park,L
7,7,14.9,5.2,5.4,8.6,1.4,0.0,2.0,1.0,1.1,0.9,10.0,2.0,2.2,1.4,70.0,40.0,2.0,80.0,60.0,2.0,9.7,3.3,4.3,14.2,2.2,0.2,1.1,1.7,1.3,2.6,-6.0,-13.0,1.2,1.1,30.0,30.0,0.0,60.0,50.0,1.0,74,75,74,74.33,75,77,77,76.33,2.45,3.8,2.62,Brentford Community Stadium,L
6,7,14.4,4.6,5.8,10.9,1.3,0.1,1.4,2.2,1.2,1.4,-8.0,-2.0,0.9,1.1,20.0,30.0,0.0,50.0,50.0,0.0,10.2,3.2,4.7,9.7,2.1,0.0,0.8,1.5,0.8,1.2,-7.0,-4.0,1.1,1.4,30.0,40.0,1.0,50.0,60.0,1.0,72,74,76,74.0,71,74,77,74.0,2.0,3.5,4.2,Carrow Road,L
4,7,12.6,4.9,5.9,13.2,2.0,0.0,1.1,1.7,1.2,1.0,-6.0,2.0,0.9,1.5,20.0,40.0,0.0,50.0,70.0,0.0,8.0,2.6,4.4,10.7,1.5,0.2,0.5,2.3,0.7,1.7,-18.0,-10.0,0.5,0.6,10.0,10.0,0.0,30.0,40.0,0.0,78,80,79,79.0,72,74,73,73.0,1.6,3.5,7.0,Molineux Stadium,L
10,2,11.4,4.0,4.4,14.0,1.9,0.1,1.4,2.2,1.2,2.2,-8.0,-10.0,0.6,1.0,20.0,30.0,0.0,20.0,40.0,0.0,11.3,4.2,4.4,10.0,1.1,0.1,1.5,1.4,1.5,1.0,1.0,5.0,1.4,1.7,40.0,50.0,0.0,60.0,70.0,0.0,74,76,75,75.0,77,78,80,78.33,3.4,3.6,2.1,Vicarage Road,L
4,3,11.5,3.8,4.3,10.2,1.5,0.1,1.1,1.4,1.3,1.3,-3.0,0.0,1.0,1.3,30.0,40.0,0.0,40.0,50.0,1.0,18.3,6.5,7.3,8.5,0.8,0.0,2.8,0.7,2.2,0.3,21.0,19.0,2.3,2.6,70.0,80.0,4.0,90.0,100.0,9.0,78,80,79,79.0,86,87,84,85.67,11.0,6.0,1.25,Molineux Stadium,L
7,7,10.4,2.9,3.6,11.5,1.7,0.0,1.1,1.5,1.2,1.0,-4.0,2.0,1.1,1.7,30.0,50.0,1.0,50.0,70.0,1.0,11.6,3.3,4.9,13.1,2.6,0.0,0.5,1.3,0.9,2.0,-8.0,-11.0,0.5,0.7,10.0,10.0,1.0,30.0,50.0,1.0,76,74,74,74.67,74,76,81,77.0,2.63,3.2,3.0,Turf Moor,L
8,3,9.0,2.9,3.2,10.0,1.8,0.0,1.1,1.9,1.3,1.3,-8.0,0.0,0.8,1.2,20.0,30.0,0.0,40.0,60.0,0.0,16.9,5.5,5.8,9.2,0.8,0.0,2.0,1.0,1.5,1.0,10.0,5.0,2.1,1.9,60.0,60.0,0.0,90.0,70.0,9.0,77,77,77,77.0,82,84,84,83.33,11.0,5.0,1.36,Turf Moor,L
4,4,12.6,3.9,4.8,9.8,1.2,0.4,0.8,1.1,1.1,1.7,-3.0,-6.0,1.0,0.8,20.0,20.0,0.0,60.0,40.0,4.0,11.7,4.1,4.3,13.5,2.5,0.0,0.9,1.3,1.3,1.3,-4.0,0.0,1.0,1.3,20.0,30.0,0.0,60.0,70.0,1.0,74,73,75,74.0,71,72,74,72.33,2.15,3.4,3.75,Stadium of Light,L
5,7,11.8,4.1,5.7,8.5,1.3,0.0,1.0,1.8,0.7,1.7,-8.0,-10.0,0.7,0.5,20.0,0.0,0.0,30.0,50.0,0.0,13.4,3.9,6.1,8.6,1.1,0.1,1.2,1.2,1.6,1.4,0.0,2.0,1.8,1.7,60.0,50.0,1.0,60.0,70.0,1.0,77,76,76,76.33,77,81,83,80.33,3.8,3.6,1.95,Turf Moor,L
7,7,11.3,3.5,5.8,9.7,1.3,0.1,1.2,1.4,1.5,1.7,-2.0,-2.0,1.2,1.4,30.0,40.0,0.0,60.0,60.0,0.0,8.9,2.4,4.0,11.7,2.2,0.1,0.7,2.0,1.0,1.2,-13.0,-2.0,0.2,0.8,0.0,10.0,0.0,20.0,60.0,0.0,72,74,76,74.0,75,75,80,76.67,1.65,4.2,5.5,Dean Court,L
5,4,11.3,4.2,4.6,10.9,2.2,0.1,0.8,1.6,1.6,1.3,-8.0,3.0,0.8,1.7,20.0,50.0,0.0,40.0,70.0,0.0,17.1,6.2,5.4,13.1,1.7,0.0,1.5,0.6,1.3,1.1,9.0,2.0,2.2,1.8,60.0,50.0,0.0,100.0,80.0,14.0,76,79,78,77.67,82,83,85,83.33,5.75,4.0,1.65,King Power Stadium,L
3,7,16.0,6.2,5.5,8.5,1.8,0.0,2.4,1.2,1.9,0.7,12.0,12.0,2.2,2.1,70.0,60.0,0.0,80.0,90.0,0.0,11.9,4.7,4.9,10.9,1.9,0.1,1.2,1.6,1.2,1.4,-4.0,-2.0,0.9,1.2,20.0,30.0,0.0,50.0,60.0,0.0,80,82,80,80.67,77,79,83,79.67,1.28,6.0,9.0,Stamford Bridge,L
4,8,12.9,3.6,6.0,9.6,1.6,0.0,0.8,1.1,0.9,1.5,-3.0,-6.0,1.3,0.9,30.0,20.0,0.0,70.0,50.0,2.0,11.0,2.9,4.6,12.7,1.7,0.1,0.8,1.6,0.8,2.1,-8.0,-13.0,0.6,0.5,10.0,10.0,0.0,40.0,30.0,0.0,77,76,78,77.0,77,78,77,77.33,1.8,3.8,4.75,St Mary's Stadium,L
7,4,11.6,3.4,4.5,8.9,2.3,0.1,1.3,2.0,1.7,2.1,-7.0,-4.0,0.7,1.0,10.0,20.0,0.0,50.0,60.0,1.0,14.9,5.8,6.1,10.6,1.2,0.2,2.4,0.5,1.6,0.5,19.0,11.0,2.2,2.3,70.0,70.0,3.0,80.0,90.0,3.0,75,74,79,76.0,82,85,84,83.67,8.5,5.0,1.36,St. James Park,L
3,10,18.7,11.9,8.9,9.8,1.1,0.0,1.7,1.1,1.6,1.1,6.0,5.0,2.1,2.0,60.0,60.0,0.0,90.0,80.0,0.0,12.1,5.7,4.8,9.8,1.6,0.0,1.1,1.1,1.1,1.8,0.0,-7.0,1.3,0.8,30.0,10.0,0.0,70.0,60.0,3.0,79,80,81,80.0,75,77,78,76.67,1.5,4.5,7.5,White Hart Lane,L
8,3,11.8,4.9,3.8,10.1,1.3,0.0,1.1,1.6,1.4,1.5,-5.0,-1.0,1.1,1.1,20.0,20.0,0.0,70.0,70.0,4.0,12.5,3.8,5.0,9.2,0.9,0.0,1.7,1.4,2.0,1.1,3.0,9.0,1.5,1.7,40.0,50.0,0.0,70.0,70.0,0.0,74,75,77,75.33,79,79,82,80.0,3.6,3.6,2.0,St. James Park,L
4,3,14.5,4.0,6.7,9.5,1.5,0.1,1.7,1.2,0.9,0.8,5.0,1.0,1.5,1.2,40.0,30.0,1.0,70.0,60.0,4.0,15.2,7.2,4.8,10.3,1.7,0.1,2.3,0.6,2.0,1.2,17.0,8.0,2.6,2.0,80.0,60.0,0.0,100.0,80.0,10.0,76,78,77,77.0,80,84,83,82.33,3.25,3.5,2.3,Selhurst Park,L
6,5,9.8,3.0,5.1,11.3,2.6,0.1,0.6,1.3,0.6,1.5,-7.0,-9.0,0.9,0.9,20.0,20.0,1.0,50.0,50.0,1.0,12.0,3.3,5.7,13.4,1.7,0.1,1.6,1.1,1.0,0.9,5.0,1.0,1.9,1.6,60.0,40.0,3.0,70.0,80.0,3.0,73,73,74,73.33,71,72,71,71.33,2.9,3.2,2.7,Stadium of Light,L
5,6,13.5,4.4,4.7,10.7,1.9,0.1,1.2,1.5,1.6,1.2,-3.0,4.0,1.2,1.8,30.0,50.0,0.0,60.0,80.0,2.0,10.8,3.8,4.0,10.3,1.1,0.0,1.5,1.3,2.0,1.4,2.0,6.0,1.7,1.9,50.0,60.0,0.0,70.0,70.0,0.0,80,81,82,81.0,76,77,79,77.33,1.33,5.25,9.0,Old Trafford,L
8,8,11.2,3.5,4.4,11.7,1.1,0.0,1.3,1.8,1.4,1.1,-5.0,3.0,1.4,1.7,40.0,50.0,0.0,60.0,70.0,0.0,18.8,7.4,6.6,10.7,1.5,0.0,1.9,0.6,1.7,0.7,13.0,10.0,2.3,2.1,70.0,60.0,1.0,90.0,90.0,5.0,75,77,76,76.0,79,78,81,79.33,4.5,3.75,1.85,Bet365 Stadium,L
7,3,12.0,3.8,6.2,11.5,1.3,0.0,0.9,1.2,1.1,1.0,-3.0,1.0,1.2,1.4,30.0,40.0,0.0,60.0,60.0,0.0,16.4,6.6,7.3,10.8,1.7,0.0,1.8,0.8,1.6,0.9,10.0,7.0,1.8,1.7,50.0,40.0,1.0,80.0,90.0,1.0,76,76,73,75.0,78,77,80,78.33,3.6,3.5,2.15,Selhurst Park,L
6,7,11.2,4.4,3.8,10.9,1.8,0.0,1.1,0.9,1.7,1.0,2.0,7.0,1.3,1.8,30.0,50.0,0.0,70.0,80.0,1.0,15.0,6.8,6.3,10.8,1.3,0.0,0.7,0.5,0.6,1.1,2.0,-5.0,1.4,0.6,30.0,0.0,1.0,80.0,60.0,4.0,72,74,75,73.67,77,76,74,75.67,3.3,3.3,2.4,Boleyn Ground,L
5,9,17.0,6.6,6.3,9.8,1.0,0.0,2.7,0.7,1.9,0.5,20.0,14.0,2.5,2.4,80.0,70.0,0.0,90.0,100.0,0.0,16.1,6.7,5.3,8.8,1.2,0.1,2.4,0.9,2.1,0.7,15.0,14.0,2.8,2.8,90.0,90.0,8.0,100.0,100.0,34.0,79,78,79,78.67,84,83,87,84.67,3.4,3.75,2.05,King Power Stadium,L
8,3,11.8,4.6,5.5,9.8,2.2,0.1,1.2,1.2,1.8,1.0,0.0,8.0,1.4,2.0,40.0,60.0,0.0,60.0,80.0,0.0,13.5,4.1,5.4,10.0,1.2,0.0,1.4,1.1,1.4,1.1,3.0,3.0,1.5,1.6,40.0,40.0,1.0,70.0,80.0,3.0,82,82,86,83.33,77,79,79,78.33,2.45,3.2,3.0,Tottenham Hotspur Stadium,L
7,6,11.5,3.1,4.5,13.7,2.0,0.0,1.4,1.9,1.2,1.7,-5.0,-5.0,1.1,1.1,30.0,30.0,0.0,50.0,50.0,0.0,10.8,3.7,4.9,10.6,1.5,0.1,0.9,2.5,0.7,2.9,-16.0,-22.0,0.5,0.5,10.0,10.0,0.0,30.0,30.0,0.0,71,72,74,72.33,75,75,78,76.0,2.05,3.5,4.0,Villa Park,L
8,5,13.0,5.0,4.5,11.6,1.9,0.1,2.0,1.0,3.1,0.8,10.0,23.0,1.8,2.7,50.0,90.0,0.0,80.0,90.0,4.0,14.2,5.1,5.8,12.1,1.9,0.0,2.1,1.3,1.4,0.9,8.0,5.0,2.2,2.0,70.0,60.0,1.0,80.0,80.0,1.0,79,78,85,80.67,81,84,86,83.67,3.5,3.6,2.0,Goodison Park,L
7,7,7.0,3.4,4.4,9.5,1.3,0.1,1.3,2.1,1.6,2.0,-8.0,-4.0,1.0,1.4,30.0,40.0,0.0,40.0,60.0,0.0,14.3,8.1,6.2,11.1,1.6,0.0,1.6,1.5,1.5,1.6,1.0,-1.0,1.3,1.1,30.0,20.0,2.0,70.0,70.0,3.0,70,70,73,71.0,72,70,73,71.67,3.3,3.6,2.25,Madejski Stadium,L
7,7,11.8,3.7,3.5,11.0,1.7,0.0,1.0,1.9,1.2,1.4,-9.0,-2.0,0.7,1.1,20.0,30.0,0.0,30.0,50.0,0.0,11.3,4.8,3.4,9.8,1.5,0.2,1.6,1.1,0.8,1.3,5.0,-5.0,1.3,0.8,30.0,10.0,1.0,70.0,60.0,2.0,76,75,74,75.0,76,76,75,75.67,2.5,3.3,3.1,Villa Park,L
7,6,10.9,3.0,5.7,11.8,1.6,0.0,0.9,1.2,1.2,1.4,-3.0,-2.0,1.3,1.1,30.0,30.0,0.0,70.0,50.0,2.0,13.1,5.2,6.4,10.1,2.0,0.1,2.3,1.0,1.3,1.4,13.0,-1.0,2.2,1.3,70.0,40.0,1.0,80.0,50.0,1.0,71,72,71,71.33,80,81,79,80.0,4.75,3.75,1.83,Selhurst Park,L
3,3,12.5,4.1,6.3,9.7,1.6,0.1,0.9,0.7,1.5,1.0,2.0,5.0,1.6,1.7,40.0,50.0,2.0,80.0,70.0,2.0,10.7,3.2,3.6,8.8,1.7,0.0,1.0,1.9,0.5,2.1,-9.0,-16.0,1.0,0.2,30.0,0.0,0.0,40.0,20.0,1.0,78,77,82,79.0,73,73,73,73.0,1.55,4.0,6.0,King Power Stadium,L
10,10,12.8,4.0,5.1,10.3,2.1,0.1,0.8,1.5,1.3,2.1,-7.0,-8.0,0.7,0.9,10.0,20.0,0.0,50.0,50.0,1.0,15.2,6.3,6.1,7.4,0.9,0.0,2.3,0.1,2.0,0.5,22.0,15.0,3.0,2.8,100.0,90.0,16.0,100.0,100.0,42.0,72,74,76,74.0,85,83,87,85.0,11.0,6.25,1.25,Carrow Road,L
10,3,13.5,4.5,4.2,12.1,1.4,0.2,1.4,1.2,1.4,1.3,2.0,1.0,1.0,1.1,30.0,30.0,0.0,40.0,50.0,0.0,19.5,6.1,8.4,11.1,2.3,0.0,2.2,0.9,2.2,1.2,13.0,10.0,2.5,2.0,80.0,60.0,1.0,90.0,80.0,2.0,68,69,68,68.33,80,83,85,82.67,6.5,4.33,1.57,Hull City Stadium,L
10,10,9.9,2.8,3.2,13.1,2.2,0.2,1.2,1.9,1.1,0.7,-7.0,4.0,1.3,1.7,30.0,40.0,0.0,70.0,90.0,1.0,19.7,7.2,6.3,13.0,1.3,0.0,2.9,1.3,1.9,1.7,16.0,2.0,1.9,1.2,60.0,30.0,1.0,70.0,60.0,1.0,75,74,74,74.33,79,80,76,78.33,5.75,4.0,1.67,Bet365 Stadium,L
8,5,11.5,4.0,5.6,13.2,2.1,0.1,0.7,1.2,0.8,1.1,-5.0,-3.0,1.0,0.9,20.0,20.0,1.0,60.0,50.0,1.0,18.9,4.8,6.9,9.1,1.1,0.0,1.4,1.9,1.4,1.6,-5.0,-2.0,1.2,1.4,30.0,40.0,0.0,60.0,60.0,1.0,75,76,75,75.33,79,78,80,79.0,4.75,3.6,1.85,Villa Park,L
