Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsScoredHA,GoalsConceded,GoalsConcededHA,GoalsDiff,GoalsDiffHA,HTGoalsScored,HTGoalsConceded,HTGoalsScoredHA,HTGoalsConcededHA,HTGoalsDiff,HTGoalsDiffHA,Points,PointsHA,WinPercent,WinPercentHA,WinStreak,UnbPercent,UnbPercentHA,UnbStreak,Def,Mid,Att,Ovr,WinnerOdd,DrawOdd,Venue,Result
G Scott,Sat,0.0,0,-3.5000000000000018,-2.7,0.3000000000000007,1.200000000000001,0.4000000000000001,0.1,-0.2999999999999998,1.0,-0.1999999999999999,-1.4999999999999998,-1.0,25.0,-0.3,0.0999999999999999,0.3,-0.6000000000000001,-4.0,9.0,-0.0999999999999998,1.1,0.0,30.0,0.0,-10.0,50.0,-3.0,-6,-3,-10,-6.329999999999998,0.3999999999999999,3.3,Molineux Stadium,L
M Atkinson,Sat,0.0,0,-1.5,-0.2999999999999998,-0.4000000000000003,-1.9000000000000004,-0.2999999999999998,-0.1999999999999999,0.8,0.3999999999999999,-0.1999999999999999,-0.5999999999999999,10.0,10.0,0.3999999999999999,-0.0999999999999999,0.3,-0.6,5.0,9.0,0.7999999999999999,0.3999999999999999,30.0,20.0,0.0,20.0,0.0,0.0,1,-1,3,1.0,-2.2,3.5,Selhurst Park,L
S Attwell,Sun,0.0,5,0.4000000000000003,-0.7999999999999998,0.5999999999999996,0.0,-0.1999999999999999,0.0,-1.2,-0.2999999999999998,0.0,-0.1999999999999999,-12.0,-1.0,-0.6000000000000001,0.3,-0.3,0.2999999999999999,-9.0,-6.0,-0.7,0.1999999999999999,-20.0,10.0,-2.0,-30.0,0.0,-2.0,-3,-1,-12,-5.329999999999998,0.8500000000000001,3.2,Molineux Stadium,L
J Moss,Fri,1.0,1,0.8000000000000007,0.0,0.1000000000000005,2.200000000000001,0.0999999999999998,0.0,-0.2,-0.5,-0.1999999999999999,-0.5999999999999999,0.0,1.0,0.0,-0.4999999999999999,-0.0999999999999999,0.0,5.0,-1.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,-10.0,0.0,-4,-5,-6,-5.0,-0.6000000000000001,3.0,Craven Cottage,L
R Jones,Wed,1.0,0,-1.4000000000000004,-2.6,0.5999999999999996,0.5999999999999996,-0.1999999999999999,0.1,-1.1,-0.7999999999999999,0.1,0.3,-12.0,-11.0,-0.7,0.0,-0.3999999999999999,0.4,-7.0,-8.0,-0.6,-0.7,-30.0,-30.0,0.0,0.0,-10.0,0.0,-2,-4,-6,-4.0,1.0499999999999998,3.3,Falmer Stadium,L
M Oliver,Sun,-1.0,-4,-2.6999999999999997,-1.4999999999999996,-1.0,1.4000000000000004,0.8000000000000003,0.1999999999999999,-0.7999999999999999,-0.0999999999999998,0.0,-1.3,-8.0,12.0,0.0999999999999999,-0.0999999999999999,0.0,-0.4,2.0,4.0,-0.5,0.7000000000000001,-20.0,20.0,-1.0,-10.0,30.0,2.0,3,3,4,3.3400000000000034,-1.4500000000000002,3.6,Goodison Park,L
M Dean,Sat,1.0,-1,-4.699999999999999,0.0,-2.6,1.9000000000000004,0.0999999999999998,0.0,0.9000000000000001,0.1999999999999999,0.6,0.3999999999999999,3.0,-2.0,0.3,-0.1,0.0999999999999999,0.0,4.0,1.0,0.4000000000000001,0.3999999999999999,20.0,20.0,0.0,0.0,0.0,-1.0,-7,-9,-8,-8.0,5.5600000000000005,4.5,St Mary's Stadium,L
M Dean,Sat,0.0,1,-5.800000000000001,-2.5,-4.000000000000001,3.4000000000000004,1.0,0.1,-1.1,-0.4000000000000001,-0.3,-0.8,-8.0,4.0,-0.3,0.1,0.1999999999999999,-0.3,-4.0,5.0,-0.6,0.3,-20.0,10.0,0.0,-20.0,10.0,-5.0,-4,-3,-5,-4.0,2.05,3.75,Bet365 Stadium,L
L Mason,Sat,0.0,1,-2.4000000000000004,-1.1000000000000003,0.1999999999999993,-0.0999999999999996,0.7,-0.1,-0.3999999999999999,-0.1999999999999999,1.1,0.3999999999999999,-15.0,-6.0,0.5000000000000001,0.7000000000000001,0.4,0.2,-2.0,2.0,-1.1,-0.4000000000000001,-30.0,-10.0,-3.0,-50.0,-20.0,-15.0,-5,-6,-7,-6.0,4.15,4.5,Dean Court,L
H Webb,Wed,0.0,1,-5.199999999999999,-0.7999999999999998,-1.5999999999999996,0.6999999999999993,0.1999999999999999,0.0,0.5,0.0,-0.8999999999999999,-0.2999999999999999,14.0,3.0,0.8,-0.6,0.2999999999999999,-0.4999999999999999,14.0,8.0,0.5,-0.5000000000000002,20.0,-20.0,3.0,10.0,-10.0,1.0,3,3,4,3.3299999999999983,-2.95,3.8,Old Trafford,L
C Kavanagh,Sat,0.0,1,1.8999999999999984,2.3,1.2999999999999998,0.6000000000000014,0.1999999999999999,-0.1,-0.2999999999999998,0.1999999999999999,-0.7,-1.3,4.0,15.0,0.0,-0.5,0.1999999999999999,-0.3999999999999999,5.0,6.0,0.0,1.0,0.0,30.0,-1.0,0.0,40.0,-1.0,-1,-3,-3,-2.3400000000000034,-1.2999999999999998,3.5,St. James Park,L
A Marriner,Mon,0.0,0,-6.9,-1.4000000000000004,-3.3000000000000003,2.9000000000000004,-0.1999999999999999,-0.1,-0.5,-0.1999999999999999,-0.1,0.1999999999999999,-4.0,-4.0,-0.5,0.0999999999999999,-0.6000000000000001,0.0999999999999999,-6.0,-7.0,-0.5,0.0999999999999998,-20.0,10.0,0.0,-10.0,-10.0,-5.0,-6,-3,-16,-8.340000000000003,3.7,3.5,Goodison Park,L
K Friend,Sat,0.0,0,-7.000000000000002,-2.8999999999999995,-1.7000000000000002,-1.4000000000000004,-0.0999999999999998,0.0,-2.2,-0.1999999999999999,1.0,0.7,-32.0,-9.0,-1.2000000000000002,0.5,-0.0999999999999999,0.5,-17.0,-6.0,-1.3000000000000005,-0.5,-40.0,-10.0,-1.0,-50.0,-30.0,-5.0,-5,-8,-7,-6.670000000000002,8.14,5.25,Craven Cottage,L
P Bankes,Tue,0.0,0,0.0999999999999996,1.2000000000000002,-1.0999999999999996,-2.4000000000000004,-0.7999999999999999,0.0,0.2000000000000001,0.0,1.0,-0.2000000000000001,-8.0,2.0,0.2,0.3,0.4,-0.3,-1.0,7.0,-0.5,-0.1,-10.0,-10.0,0.0,-30.0,10.0,0.0,1,1,-1,0.3400000000000034,0.0499999999999998,3.9,St Mary's Stadium,L
K Friend,Sat,3.0,-2,3.6999999999999993,1.4000000000000004,1.4000000000000004,-1.0999999999999996,-0.1999999999999999,0.1,0.6,0.0,-0.1999999999999999,-0.5999999999999999,8.0,6.0,0.2,-0.6,0.0,-0.3,8.0,3.0,0.7999999999999999,0.6000000000000001,30.0,20.0,0.0,20.0,20.0,0.0,0,0,0,0.0,-4.34,3.5,Falmer Stadium,L
M Clattenburg,Sat,0.0,0,0.5,0.0,0.7000000000000002,-0.200000000000001,-0.1999999999999999,0.0,-0.7999999999999998,-0.1,-0.2999999999999999,-0.7,-5.0,6.0,-0.7000000000000001,-0.3999999999999999,-0.2,-0.4999999999999999,-3.0,3.0,0.1,0.8999999999999999,10.0,40.0,1.0,-10.0,10.0,-1.0,-4,-2,-15,-7.0,-1.02,3.25,Old Trafford,L
M Atkinson,Sun,0.0,-2,-10.1,-6.0,-4.1,2.1999999999999997,1.2000000000000002,0.0,-1.6,-0.5,1.5,0.9000000000000001,-31.0,-14.0,-1.0,0.8,-0.1999999999999999,0.7,-18.0,-9.0,-2.0,-1.2000000000000002,-80.0,-50.0,-7.0,-40.0,-20.0,-7.0,-11,-11,-8,-10.0,11.82,7.5,St. James Park,L
K Friend,Sat,0.0,0,0.0,0.0999999999999996,-0.5,-0.6999999999999993,0.1999999999999999,0.0,0.5,0.7,1.1,0.7,-6.0,0.0,-0.0999999999999999,0.8,0.0999999999999999,0.4000000000000001,-9.0,-3.0,-0.4999999999999999,0.0999999999999998,-10.0,10.0,0.0,-30.0,-10.0,-1.0,-1,5,1,1.6599999999999966,-0.8000000000000003,3.4,The Hawthorns,L
K Friend,Wed,-1.0,7,2.0,-1.0,-1.0,3.9,0.7000000000000002,0.0,-1.1,0.0,0.7,0.0,-18.0,0.0,-0.6000000000000001,0.7000000000000001,-0.2,-0.0999999999999999,-13.0,-1.0,-1.6,-0.1,-60.0,-10.0,-3.0,-40.0,10.0,-3.0,-8,-8,-7,-7.670000000000002,5.47,4.33,Loftus Road,L
C Pawson,Sat,0.0,0,-1.0999999999999996,-2.1,-1.0,0.6999999999999993,0.5999999999999996,0.1,-1.4,-0.2000000000000001,0.0,-0.5,-14.0,3.0,-0.3,0.0,0.0,-0.2999999999999999,-3.0,3.0,-1.5,-0.1,-50.0,-10.0,-1.0,-50.0,10.0,-2.0,-6,-7,-5,-6.0,2.95,3.9,Loftus Road,L
K Friend,Sat,0.0,1,0.0999999999999996,0.2999999999999998,1.2999999999999998,2.1,1.1,0.0,-0.3,-0.2000000000000001,0.5,-0.3,-8.0,1.0,-0.2,0.0,-0.2,-0.2,-2.0,0.0,-0.3,0.1,-10.0,0.0,0.0,-10.0,10.0,1.0,-3,-1,-1,-1.6700000000000017,0.75,3.6,Elland Road,L
M Clattenburg,Fri,0.0,0,-6.100000000000001,-2.7,-1.5,-0.7999999999999989,-0.5,0.0,-1.3000000000000005,-1.1,0.7,0.3999999999999999,-20.0,-15.0,-0.4,0.3,-0.5,0.2,-7.0,-7.0,-1.6,-1.4,-60.0,-50.0,-6.0,-40.0,-40.0,-8.0,-9,-9,-14,-10.670000000000002,4.97,4.5,The Hawthorns,L
M Oliver,Sat,0.0,0,-7.0,-4.5,-3.6999999999999993,-1.5999999999999996,0.7,0.1,-1.7,-1.2,0.8,0.9,-25.0,-21.0,-0.6000000000000001,0.5,-0.4999999999999999,0.6000000000000001,-11.0,-11.0,-0.8,-0.8000000000000003,-30.0,-30.0,0.0,-20.0,-20.0,-1.0,-4,-4,-6,-4.659999999999997,4.4,4.33,London Stadium,L
M Oliver,Thu,0.0,-5,-6.799999999999999,-2.8,-1.6999999999999995,-0.8000000000000007,0.1999999999999999,0.0,-1.2,-0.7,-0.7999999999999999,-0.8999999999999999,-4.0,2.0,-0.8,-0.2,-0.6,-0.1999999999999999,-6.0,-4.0,0.1999999999999999,0.0999999999999998,0.0,0.0,3.0,20.0,10.0,4.0,-1,3,-4,-0.6700000000000017,1.2999999999999998,3.2,Molineux Stadium,L
S Hooper,Sat,-1.0,0,-1.5,1.0999999999999996,-1.3999999999999997,-1.5999999999999996,-0.7999999999999998,0.1,0.6,0.1,-0.5,-0.3,11.0,4.0,0.5,-0.5,0.4,0.0,10.0,4.0,0.3999999999999999,-0.1,20.0,0.0,0.0,0.0,-10.0,-1.0,2,5,2,3.0,-0.0499999999999998,3.2,Molineux Stadium,L
M Atkinson,Sat,0.0,1,-3.1999999999999997,-0.5,-2.7,1.5,0.4000000000000001,0.1,0.5,-0.1999999999999999,-0.1999999999999999,-0.1999999999999999,7.0,0.0,0.2,-0.2999999999999999,0.0,-0.3999999999999999,5.0,4.0,0.3999999999999999,-0.1,20.0,0.0,0.0,0.0,-10.0,-2.0,-8,-9,-9,-8.659999999999997,3.25,4.0,Vicarage Road,L
D England,Fri,0.0,2,2.6,1.0,3.1,2.3999999999999986,-0.3999999999999999,-0.1,0.7999999999999998,1.5,-0.3,-0.4000000000000001,11.0,19.0,0.4,0.0,0.9,-0.3,4.0,12.0,0.5999999999999999,1.1,30.0,40.0,0.0,0.0,30.0,3.0,5,6,3,4.670000000000002,-6.6,4.75,King Power Stadium,L
G Scott,Sat,0.0,1,-1.0,-1.0999999999999996,1.5,1.5999999999999996,0.7,0.1,-1.1,0.0,-0.3,0.5999999999999999,-8.0,-6.0,-0.5,-0.2,0.0,0.5,-3.0,-5.0,-0.5,-0.5999999999999999,-20.0,-20.0,-3.0,-10.0,-20.0,-3.0,0,-3,-4,-2.3299999999999983,0.9500000000000002,3.4,Villa Park,L
C Pawson,Sun,0.0,0,0.8000000000000007,-0.6000000000000005,0.2000000000000001,-3.1000000000000014,0.0,0.1,-0.7,-0.2999999999999998,0.5,-0.6000000000000001,-12.0,3.0,0.6,-0.0999999999999999,0.0,-0.8,7.0,8.0,-1.0,0.5,-30.0,10.0,0.0,-40.0,30.0,-10.0,-4,-7,-7,-6.0,1.55,3.75,Dean Court,L
H Webb,Mon,0.0,6,-8.3,-7.5,-4.1,0.8999999999999986,0.6000000000000001,0.1,-0.7,-0.0999999999999998,1.3,0.1,-20.0,-2.0,0.2,0.0,0.1999999999999999,0.0,2.0,2.0,-1.4,-0.1999999999999999,-40.0,-10.0,-2.0,-60.0,0.0,-10.0,-8,-7,-6,-7.0,1.4500000000000002,3.5,Boleyn Ground,L
K Friend,Sun,0.0,-2,-4.699999999999999,-1.9,-0.6999999999999993,0.9000000000000004,-0.5999999999999999,0.2,-1.1,-0.0999999999999998,0.0,-0.1999999999999999,-11.0,1.0,-0.3999999999999999,-0.0999999999999999,-0.0999999999999999,-0.1999999999999999,-3.0,1.0,-0.8999999999999999,-0.2000000000000001,-30.0,-10.0,0.0,-30.0,0.0,0.0,-2,-5,1,-2.0,1.0,3.5,St. James Park,L
M Oliver,Sat,0.0,4,2.1999999999999997,-0.6000000000000001,-1.0,0.5999999999999996,0.1999999999999999,-0.2,-0.4000000000000001,0.1,-0.4,-0.3999999999999999,0.0,5.0,-0.3,0.0999999999999999,0.1,-0.0999999999999999,-4.0,2.0,0.3,0.4000000000000001,10.0,20.0,1.0,10.0,0.0,6.0,0,-3,-5,-2.6599999999999966,-1.0,3.4,Molineux Stadium,L
P Tierney,Sun,0.0,-6,-5.500000000000002,-2.3000000000000003,-2.3999999999999995,-0.3000000000000007,0.0,0.0,-0.9,-0.3999999999999999,1.1,0.5,-20.0,-9.0,-0.5,1.1,-0.2,0.7999999999999999,-16.0,-10.0,-0.8,-0.1999999999999999,-20.0,0.0,-1.0,-40.0,-20.0,-2.0,-6,-9,-3,-6.0,4.5,4.5,Villa Park,L
A Taylor,Mon,0.0,0,-2.6000000000000005,-1.1,-3.3000000000000003,-1.6000000000000014,1.4,0.0,0.3,0.6,0.9000000000000001,0.4000000000000001,-6.0,2.0,0.0999999999999999,0.4,0.2999999999999999,0.1999999999999999,-3.0,1.0,0.0,0.5000000000000001,0.0,20.0,-2.0,0.0,10.0,-2.0,1,1,0,0.6700000000000017,0.1499999999999999,3.2,Turf Moor,L
C Pawson,Sat,0.0,0,2.3000000000000007,1.1999999999999995,2.1,-1.799999999999999,-0.5,0.0,1.4,1.5,-0.3,-1.6,17.0,31.0,0.8,-0.1999999999999999,1.1,-0.3999999999999999,10.0,15.0,1.1,2.2,30.0,80.0,0.0,50.0,60.0,5.0,4,7,5,5.340000000000003,-10.7,5.75,Stamford Bridge,L
M Dean,Sat,0.0,0,-0.4000000000000003,-0.2999999999999998,-1.2000000000000002,0.5,0.5,0.1,0.0,0.1999999999999999,0.1999999999999999,-0.1999999999999999,-2.0,4.0,-0.5,0.0,-0.1,-0.0999999999999999,-5.0,0.0,0.1,0.2,10.0,10.0,-1.0,-10.0,0.0,0.0,-3,-4,-5,-4.0,0.6000000000000001,3.3,Stadium of Light,L
C Kavanagh,Sat,-1.0,4,-3.0,-1.5999999999999996,0.2999999999999998,0.200000000000001,-0.7999999999999999,0.0,-0.2999999999999999,-0.1,1.0,0.1999999999999999,-13.0,-3.0,-0.6000000000000001,0.4,-0.1999999999999999,0.0999999999999999,-10.0,-3.0,-1.4,-0.1999999999999999,-50.0,-10.0,-3.0,-40.0,0.0,-3.0,-4,-4,-2,-3.3299999999999983,1.35,3.3,Carrow Road,L
M Oliver,Sun,0.0,1,-8.4,-2.3,-0.8999999999999995,-0.5,0.5,-0.1,-0.8,-0.1999999999999999,1.9,1.9,-27.0,-21.0,-0.2999999999999999,0.9,0.1,1.1,-12.0,-10.0,-1.1,-1.1,-40.0,-40.0,0.0,-30.0,-30.0,-2.0,-13,-10,-10,-11.0,6.5600000000000005,4.75,Cardiff City Stadium,L
S Hooper,Fri,0.0,3,-1.1999999999999993,-0.5,0.4000000000000003,-2.0,0.0,0.0,-0.4999999999999999,0.0,0.5999999999999999,0.3,-11.0,-3.0,-0.4999999999999999,0.2,-0.1999999999999999,0.1999999999999999,-7.0,-4.0,-0.5,0.3,-10.0,20.0,1.0,-30.0,-10.0,0.0,-3,-5,-4,-4.0,0.6499999999999999,3.4,Cardiff City Stadium,L
S Attwell,Tue,0.0,7,-6.300000000000001,-1.7000000000000002,-2.4000000000000004,-2.1,-0.1999999999999999,0.0,-0.4000000000000001,0.2999999999999999,1.0,-0.2,-14.0,5.0,-0.4,0.6000000000000001,0.3,-0.1999999999999999,-10.0,5.0,-0.8,-0.1,-20.0,0.0,0.0,-40.0,-10.0,-5.0,-7,-6,-11,-8.0,6.55,4.75,Stadium of Light,L
L Mason,Tue,0.0,0,-8.900000000000002,-4.199999999999999,-2.3999999999999995,0.0,0.3999999999999999,-0.1,-1.8000000000000005,-1.6,-0.3,-0.5,-15.0,-11.0,-0.8999999999999999,0.0,-1.0,-0.3999999999999999,-9.0,-6.0,-0.5,-0.5,-20.0,-20.0,0.0,-10.0,-10.0,-2.0,-9,-13,-14,-12.0,5.6,5.0,Bramall Lane,L
M Oliver,Sun,0.0,2,-7.300000000000001,-3.1,-2.0,0.9000000000000004,-0.3,0.2,-1.1,0.1,0.7999999999999999,0.1999999999999999,-19.0,-1.0,-0.3999999999999999,0.4,-0.0999999999999999,0.2,-8.0,-3.0,-0.7,0.1999999999999999,-20.0,10.0,-3.0,-30.0,0.0,-2.0,-4,-2,-7,-4.340000000000003,3.88,3.75,Vicarage Road,L
M Dean,Sat,0.0,4,-7.5,-2.7,-3.1,-1.799999999999999,0.1999999999999999,0.0,-0.3,-0.4000000000000001,1.1,0.8,-14.0,-12.0,-0.1,0.6,-0.3,0.4999999999999999,-7.0,-8.0,-1.4,-0.9000000000000001,-50.0,-40.0,-11.0,-40.0,-10.0,-10.0,-6,-9,-7,-7.329999999999998,10.78,6.5,London Stadium,L
M Atkinson,Sun,1.0,3,-5.300000000000001,-3.9,-1.6000000000000003,1.8999999999999997,0.3999999999999999,0.1,-0.7999999999999998,-0.7999999999999998,0.7000000000000001,0.0999999999999999,-15.0,-9.0,-0.9,0.1999999999999999,-0.9,0.0,-11.0,-9.0,-1.0000000000000002,-0.7000000000000002,-40.0,-30.0,-7.0,-20.0,-10.0,-7.0,-6,-12,-7,-8.340000000000003,9.7,6.0,Selhurst Park,L
S Attwell,Sat,0.0,-1,-1.9000000000000004,-0.6999999999999997,-0.0999999999999996,-0.7000000000000011,-0.3,0.1,-0.6000000000000001,-0.0999999999999999,0.1,0.0,-7.0,-1.0,-0.1,-0.2,0.3999999999999999,-0.7000000000000001,1.0,11.0,-0.2,0.0999999999999999,10.0,10.0,0.0,-40.0,-10.0,0.0,-4,-2,0,-2.0,1.0999999999999996,3.4,Carrow Road,L
L Probert,Sat,0.0,1,-0.1999999999999993,-2.1,1.7000000000000002,-1.9000000000000004,0.5,0.0,-1.1999999999999995,-0.4000000000000001,-0.2000000000000001,-0.5,-10.0,1.0,-0.9,-0.5000000000000001,-0.0999999999999998,-0.6000000000000001,-4.0,5.0,-0.5,0.3,-20.0,10.0,-3.0,-10.0,10.0,-8.0,-8,-7,2,-4.329999999999998,1.7000000000000002,3.75,St Mary's Stadium,L
P Dowd,Thu,0.0,2,-0.5999999999999996,-2.1000000000000005,-1.5999999999999996,2.0,0.7,0.0,-1.2,-0.7,0.7999999999999999,0.0999999999999998,-20.0,-8.0,-0.5,0.3999999999999999,-0.1999999999999999,-0.1,-9.0,-1.0,-1.4,-1.0000000000000002,-50.0,-40.0,0.0,-40.0,-20.0,-1.0,-8,-5,-5,-6.0,4.88,4.0,Boleyn Ground,L
L Probert,Sat,-1.0,-1,-0.5,-1.0,-4.0,4.0,1.0000000000000002,0.2,-0.7,-0.2999999999999999,0.7999999999999998,0.1999999999999999,-15.0,-5.0,0.0999999999999999,0.6000000000000001,0.3,0.5,-5.0,-2.0,-1.3,-0.6,-50.0,-20.0,-6.0,-30.0,-20.0,-6.0,-3,-3,1,-1.6700000000000017,2.92,3.7,Stadium of Light,L
A Marriner,Sat,0.0,1,-3.1000000000000014,-0.5,-1.7000000000000002,4.1,-0.2,0.1,-0.3,0.0,-0.1,-0.2999999999999999,-2.0,3.0,0.0,-0.0999999999999999,0.1999999999999999,-0.1,1.0,3.0,0.2999999999999998,0.3999999999999999,20.0,30.0,-1.0,-10.0,-20.0,-1.0,-2,-1,-8,-3.6599999999999966,-0.0999999999999996,3.4,Bet365 Stadium,L
M Oliver,Mon,-1.0,3,-1.0,-2.1,-0.5,-3.1,-0.6000000000000001,0.0,-1.4,-1.0,0.1999999999999999,-0.4,-16.0,-6.0,-1.0,0.2,-0.6000000000000001,-0.0999999999999999,-12.0,-5.0,-0.8999999999999999,-0.3,-30.0,-10.0,0.0,-30.0,-10.0,-3.0,-6,-5,-8,-6.340000000000003,4.15,4.0,Turf Moor,L
A Marriner,Sun,1.0,-1,2.9000000000000004,1.7999999999999998,3.3,-1.8000000000000007,-0.1999999999999999,0.0,0.3,0.7000000000000002,0.0999999999999998,-0.7,2.0,14.0,0.4,0.0,0.7,0.1999999999999999,4.0,5.0,0.1,1.0,0.0,30.0,2.0,10.0,40.0,5.0,4,4,2,3.3299999999999983,-5.5,4.75,Anfield,L
H Webb,Sat,-1.0,-1,-4.5,-0.1999999999999993,0.5999999999999996,1.299999999999999,-0.1,0.0,-0.5,-0.4999999999999999,-0.7,-0.4999999999999999,2.0,0.0,-0.1999999999999999,-0.4999999999999999,-0.2,-0.3999999999999999,3.0,2.0,0.1999999999999999,0.5,10.0,20.0,0.0,0.0,10.0,1.0,-4,-5,-8,-5.670000000000002,1.75,3.3,Selhurst Park,L
A Marriner,Fri,0.0,0,1.299999999999999,0.9000000000000004,-2.5,0.9000000000000004,0.2999999999999999,0.1,-0.6000000000000001,0.2000000000000001,0.8999999999999999,0.3999999999999999,-15.0,-2.0,-0.2,0.3,0.5,0.5,-5.0,0.0,-0.9,0.0999999999999998,-30.0,0.0,-1.0,-30.0,10.0,0.0,-1,-1,-5,-2.3299999999999983,0.8000000000000003,3.4,St Mary's Stadium,L
S Attwell,Sat,0.0,0,-0.3999999999999986,0.1,-1.4000000000000004,-1.4000000000000004,-0.1,0.2,0.0,0.0,1.0,0.1999999999999999,-10.0,-2.0,0.3,0.6,0.3,0.1999999999999999,-3.0,1.0,-0.6000000000000001,0.0999999999999998,-10.0,10.0,-3.0,-40.0,-10.0,-3.0,0,-1,5,1.3400000000000034,-0.5499999999999998,3.2,Dean Court,L
M Clattenburg,Sun,-1.0,0,1.0,-0.5999999999999996,-0.2999999999999998,-0.3999999999999986,-0.3999999999999999,-0.2,0.0999999999999998,0.6000000000000001,-0.0999999999999998,-0.8,2.0,14.0,0.4000000000000001,0.0999999999999999,0.3,0.3,3.0,0.0,0.1999999999999999,1.0,10.0,40.0,1.0,0.0,20.0,-1.0,-4,-2,0,-2.0,-1.5499999999999998,3.3,Villa Park,L
M Clattenburg,Sat,0.0,1,-3.3000000000000007,-1.9,-1.4,2.299999999999999,0.3,0.0,-0.7000000000000001,-0.2999999999999999,-0.1,0.0,-6.0,-3.0,-0.3999999999999999,0.0,-0.2,0.0,-4.0,-2.0,-0.5,-0.2,-20.0,-10.0,0.0,-10.0,0.0,0.0,-4,-3,-7,-4.670000000000002,0.6000000000000001,3.3,Hull City Stadium,L
C Kavanagh,Sun,0.0,0,-3.5,-1.4999999999999996,-0.8000000000000003,-1.5999999999999996,-1.1,0.0,-1.5000000000000002,-1.2,1.6,1.5,-31.0,-27.0,-0.6000000000000001,0.9000000000000001,-0.4,0.7999999999999999,-15.0,-12.0,-1.7999999999999998,-1.0,-60.0,-30.0,-2.0,-60.0,-40.0,-4.0,-5,-8,-8,-7.0,8.25,6.5,Carrow Road,L
S Hooper,Thu,1.0,0,1.3999999999999986,-0.2000000000000001,-0.2999999999999998,-0.0999999999999996,0.7999999999999998,-0.1,-0.4000000000000001,0.1999999999999999,1.7,0.7,-21.0,-5.0,-0.5,1.1,-0.0999999999999999,0.4,-16.0,-5.0,-0.7,0.0,-20.0,-10.0,-2.0,-30.0,20.0,-2.0,-3,1,-1,-1.0,0.2000000000000001,3.5,Elland Road,L
N Swarbrick,Sat,0.0,0,-3.6999999999999993,-1.5,-2.9,-1.9000000000000004,0.3999999999999999,-0.1999999999999999,-0.8,0.0999999999999999,1.4,1.2000000000000002,-22.0,-11.0,-0.5,0.5,-0.1999999999999999,0.8999999999999999,-10.0,-11.0,-1.4,-0.3,-40.0,-10.0,0.0,-60.0,-10.0,-2.0,-2,-1,-3,-2.0,5.97,4.2,Villa Park,L
A Taylor,Sat,0.0,1,0.1999999999999993,-1.0999999999999996,0.0,-1.0999999999999996,0.2000000000000001,-0.2,-1.3,-0.1999999999999999,0.3,0.0,-16.0,-2.0,-0.6,0.1,0.0,0.0,-7.0,0.0,-1.2000000000000002,0.0,-40.0,0.0,-1.0,-40.0,0.0,-13.0,-3,-3,-5,-3.6599999999999966,1.1,3.4,Anfield,L
M Dean,Tue,0.0,0,-0.2999999999999989,0.1000000000000005,1.2000000000000002,0.200000000000001,0.5,-0.1,0.4,0.3,-0.6000000000000001,-1.5000000000000002,10.0,18.0,0.4,0.2,0.1999999999999999,-1.0,2.0,12.0,1.0,1.5000000000000002,40.0,60.0,0.0,20.0,30.0,0.0,-4,-2,-4,-3.3400000000000034,-1.75,3.5,The Hawthorns,L
L Probert,Sat,0.0,1,4.4,0.2000000000000001,2.3,2.299999999999999,-1.0,0.0,0.0,-0.4,0.0999999999999999,-0.1999999999999999,-1.0,-2.0,-0.1999999999999999,0.2,-0.3999999999999999,0.1,-4.0,-5.0,-0.3,-0.3,-10.0,-10.0,-1.0,-10.0,-10.0,2.0,2,3,4,3.0,-4.84,3.75,St Mary's Stadium,L
M Atkinson,Sun,0.0,0,-3.8000000000000007,-2.3000000000000003,-1.4000000000000004,-0.4000000000000003,-1.0,0.2,-2.0,-1.6999999999999995,1.0,1.0,-30.0,-27.0,-1.1,0.1999999999999999,-0.8,0.2999999999999999,-13.0,-11.0,-1.6999999999999995,-1.4,-50.0,-40.0,-5.0,-70.0,-60.0,-6.0,-3,-6,-4,-4.340000000000003,3.58,4.33,St. James Park,L
K Friend,Sat,-2.0,0,2.3000000000000007,0.0,0.2000000000000001,0.8000000000000007,-0.6000000000000001,0.0,-0.3,0.4,-0.1999999999999999,-1.7999999999999998,-1.0,22.0,-0.1,-0.4,0.0999999999999999,-1.0,3.0,11.0,-0.1,0.8999999999999999,0.0,20.0,0.0,-10.0,50.0,0.0,1,1,-3,-0.3400000000000034,-1.1,3.4,Falmer Stadium,L
C Kavanagh,Sun,0.0,4,-2.6999999999999997,-1.7999999999999998,-1.2999999999999998,-0.3000000000000007,-0.0999999999999998,0.1,-0.4000000000000001,0.7999999999999998,0.5000000000000001,0.2,-9.0,6.0,0.0,0.3,0.4,0.0,-3.0,4.0,-0.3999999999999999,0.0999999999999998,0.0,20.0,-3.0,-40.0,-30.0,-8.0,-1,0,6,1.6700000000000017,0.4199999999999999,3.4,Tottenham Hotspur Stadium,L
P Tierney,Sat,0.0,-2,-1.200000000000001,-1.8999999999999997,-0.4000000000000003,-3.4000000000000004,-0.6000000000000001,-0.1,0.1999999999999999,-0.0999999999999998,-0.5,0.0,7.0,-1.0,0.0999999999999999,-0.5,0.0999999999999999,-0.7,6.0,8.0,0.3,0.1,10.0,0.0,0.0,10.0,10.0,1.0,-4,-8,-7,-6.329999999999998,1.5,3.7,Dean Court,L
