Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2015-08-08,15:00 (22:00),Premier League,Matchweek 1,Sat,Away,L,2,4,Leicester City,56,32242,Costel Pantilimon,4-1-4-1,Lee Mason,Match Report,
2015-08-15,15:00 (22:00),Premier League,Matchweek 2,Sat,Home,L,1,3,Norwich City,44,41379,Lee Cattermole,4-4-2,Kevin Friend,Match Report,
2015-08-22,15:00 (22:00),Premier League,Matchweek 3,Sat,Home,D,1,1,Swansea City,39,39198,John O'Shea,4-1-4-1,Niel Swarbrick,Match Report,
2015-08-25,19:45 (02:45),League Cup,Second round,Tue,Home,W,6,3,Exeter City,,14360,,,Stuart Attwell,Match Report,
2015-08-29,15:00 (22:00),Premier League,Matchweek 4,Sat,Away,D,2,2,Aston Villa,38,35399,John O'Shea,4-3-3,Robert Madley,Match Report,
2015-09-13,13:30 (20:30),Premier League,Matchweek 5,Sun,Home,L,0,1,Tottenham,44,40303,John O'Shea,4-2-3-1,Craig Pawson,Match Report,
2015-09-19,15:00 (22:00),Premier League,Matchweek 6,Sat,Away,L,0,2,Bournemouth,47,11271,Younès Kaboul,4-2-3-1,Kevin Friend,Match Report,
2015-09-22,19:45 (02:45),League Cup,Third round,Tue,Home,L,1,4,Manchester City,,21644,,,Roger East,Match Report,
2015-09-26,15:00 (22:00),Premier League,Matchweek 7,Sat,Away,L,0,3,Manchester Utd,34,75328,John O'Shea,4-1-4-1,Mike Jones,Match Report,
2015-10-03,15:00 (22:00),Premier League,Matchweek 8,Sat,Home,D,2,2,West Ham,44,42932,John O'Shea,4-2-3-1,Niel Swarbrick,Match Report,
2015-10-17,15:00 (22:00),Premier League,Matchweek 9,Sat,Away,L,0,1,West Brom,44,24225,John O'Shea,4-1-4-1,Martin Atkinson,Match Report,
2015-10-25,12:00 (20:00),Premier League,Matchweek 10,Sun,Home,W,3,0,Newcastle Utd,40,47653,John O'Shea,4-2-3-1,Robert Madley,Match Report,
2015-11-01,13:30 (21:30),Premier League,Matchweek 11,Sun,Away,L,2,6,Everton,33,36617,Lee Cattermole,3-4-1-2,Andre Marriner,Match Report,
2015-11-07,15:00 (23:00),Premier League,Matchweek 12,Sat,Home,L,0,1,Southampton,36,41781,Younès Kaboul,4-1-4-1,Mike Jones,Match Report,
2015-11-23,20:00 (04:00),Premier League,Matchweek 13,Mon,Away,W,1,0,Crystal Palace,33,24361,John O'Shea,5-3-2,Martin Atkinson,Match Report,
2015-11-28,15:00 (23:00),Premier League,Matchweek 14,Sat,Home,W,2,0,Stoke City,48,41516,John O'Shea,5-3-2,Mike Dean,Match Report,
2015-12-05,15:00 (23:00),Premier League,Matchweek 15,Sat,Away,L,1,3,Arsenal,28,59937,John O'Shea,5-4-1,Robert Madley,Match Report,
2015-12-12,15:00 (23:00),Premier League,Matchweek 16,Sat,Home,L,0,1,Watford,49,43989,John O'Shea,5-4-1,Graham Scott,Match Report,
2015-12-19,15:00 (23:00),Premier League,Matchweek 17,Sat,Away,L,1,3,Chelsea,33,41562,John O'Shea,5-3-2,Roger East,Match Report,
2015-12-26,15:00 (23:00),Premier League,Matchweek 18,Sat,Away,L,1,4,Manchester City,34,54523,John O'Shea,4-3-3,Anthony Taylor,Match Report,
2015-12-30,19:45 (03:45),Premier League,Matchweek 19,Wed,Home,L,0,1,Liverpool,42,45765,Lee Cattermole,4-5-1,Kevin Friend,Match Report,
2016-01-02,15:00 (23:00),Premier League,Matchweek 20,Sat,Home,W,3,1,Aston Villa,45,41535,John O'Shea,4-2-3-1,Craig Pawson,Match Report,
2016-01-09,15:00 (23:00),FA Cup,Third round,Sat,Away,L,1,3,Arsenal,,59349,,,Martin Atkinson,Match Report,
2016-01-13,19:45 (03:45),Premier League,Matchweek 21,Wed,Away,W,4,2,Swansea City,49,20140,John O'Shea,4-2-3-1,Graham Scott,Match Report,
2016-01-16,12:45 (20:45),Premier League,Matchweek 22,Sat,Away,L,1,4,Tottenham,33,35854,John O'Shea,4-2-3-1,Mike Dean,Match Report,
2016-01-23,15:00 (23:00),Premier League,Matchweek 23,Sat,Home,D,1,1,Bournemouth,43,41367,John O'Shea,4-2-3-1,Roger East,Match Report,
2016-02-02,19:45 (03:45),Premier League,Matchweek 24,Tue,Home,L,0,1,Manchester City,50,38852,John O'Shea,4-1-4-1,Stuart Attwell,Match Report,
2016-02-06,15:00 (23:00),Premier League,Matchweek 25,Sat,Away,D,2,2,Liverpool,29,44179,John O'Shea,4-1-4-1,Robert Madley,Match Report,
2016-02-13,12:45 (20:45),Premier League,Matchweek 26,Sat,Home,W,2,1,Manchester Utd,34,41687,John O'Shea,4-1-4-1,Andre Marriner,Match Report,
2016-02-27,12:45 (20:45),Premier League,Matchweek 27,Sat,Away,L,0,1,West Ham,47,34946,John O'Shea,4-1-4-1,Mike Dean,Match Report,
2016-03-01,19:45 (03:45),Premier League,Matchweek 28,Tue,Home,D,2,2,Crystal Palace,59,39795,John O'Shea,4-1-4-1,Anthony Taylor,Match Report,
2016-03-05,15:00 (23:00),Premier League,Matchweek 29,Sat,Away,D,1,1,Southampton,35,31458,Younès Kaboul,4-1-4-1,Niel Swarbrick,Match Report,
2016-03-20,13:30 (21:30),Premier League,Matchweek 31,Sun,Away,D,1,1,Newcastle Utd,40,52311,Younès Kaboul,4-1-4-1,Martin Atkinson,Match Report,
2016-04-02,15:00 (22:00),Premier League,Matchweek 32,Sat,Home,D,0,0,West Brom,57,45144,Lee Cattermole,4-1-4-1,Roger East,Match Report,
2016-04-10,13:30 (20:30),Premier League,Matchweek 33,Sun,Home,L,0,2,Leicester City,45,46531,Lee Cattermole,4-1-4-1,Anthony Taylor,Match Report,
2016-04-16,12:45 (19:45),Premier League,Matchweek 34,Sat,Away,W,3,0,Norwich City,36,27117,Lee Cattermole,4-1-4-1,Andre Marriner,Match Report,
2016-04-24,14:05 (21:05),Premier League,Matchweek 35,Sun,Home,D,0,0,Arsenal,30,45420,Lee Cattermole,4-1-4-1,Mike Dean,Match Report,
2016-04-30,15:00 (22:00),Premier League,Matchweek 36,Sat,Away,D,1,1,Stoke City,46,27667,Lee Cattermole,4-1-4-1,Craig Pawson,Match Report,
2016-05-07,15:00 (22:00),Premier League,Matchweek 37,Sat,Home,W,3,2,Chelsea,31,47050,Lee Cattermole,4-1-4-1,Mike Jones,Match Report,
2016-05-11,19:45 (02:45),Premier League,Matchweek 30,Wed,Home,W,3,0,Everton,38,46454,Lee Cattermole,4-1-4-1,Anthony Taylor,Match Report,
2016-05-15,15:00 (22:00),Premier League,Matchweek 38,Sun,Away,D,2,2,Watford,46,21012,John O'Shea,4-1-4-1,Kevin Friend,Match Report,
