Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2017-08-13,13:30 (20:30),Premier League,Matchweek 1,Sun,Away,W,2,0,Newcastle Utd,2.5,0.8,72,52077,Hugo Lloris,4-2-3-1,Andre Marriner,Match Report,
2017-08-20,16:00 (23:00),Premier League,Matchweek 2,Sun,Home,L,1,2,Chelsea,0.7,0.7,68,73587,Hugo Lloris,4-3-2-1,Anthony Taylor,Match Report,
2017-08-27,16:00 (23:00),Premier League,Matchweek 3,Sun,Home,D,1,1,Burnley,2.3,0.9,66,67862,Hugo Lloris,4-2-3-1,Lee Mason,Match Report,
2017-09-09,15:00 (22:00),Premier League,Matchweek 4,Sat,Away,W,3,0,Everton,1.8,0.9,49,38835,Hugo Lloris,3-5-1-1,Graham Scott,Match Report,
2017-09-13,19:45 (02:45),Champions Lg,Group stage,Wed,Home,W,3,1,de Dortmund,1.2,0.8,33,67343,Hugo Lloris,5-4-1,Gianluca Rocchi,Match Report,
2017-09-16,17:30 (00:30),Premier League,Matchweek 5,Sat,Home,D,0,0,Swansea City,1.1,0.2,75,65366,Hugo Lloris,3-5-1-1,Mike Dean,Match Report,
2017-09-19,20:00 (03:00),EFL Cup,Third round,Tue,Home,W,1,0,Barnsley,,,73,23826,Jan Vertonghen,4-2-3-1,Tim Robinson,Match Report,
2017-09-23,12:30 (19:30),Premier League,Matchweek 6,Sat,Away,W,3,2,West Ham,1.2,0.6,51,56988,Hugo Lloris,3-5-1-1,Michael Oliver,Match Report,
2017-09-26,21:45 (02:45),Champions Lg,Group stage,Tue,Away,W,3,0,cy APOEL FC,1.8,1.0,58,16324,Hugo Lloris,5-3-2,Pavel Královec,Match Report,
2017-09-30,12:30 (19:30),Premier League,Matchweek 7,Sat,Away,W,4,0,Huddersfield,1.5,0.2,59,24169,Hugo Lloris,3-4-3,Niel Swarbrick,Match Report,
2017-10-14,15:00 (22:00),Premier League,Matchweek 8,Sat,Home,W,1,0,Bournemouth,1.8,0.2,72,73502,Hugo Lloris,4-2-3-1,Robert Madley,Match Report,
2017-10-17,20:45 (02:45),Champions Lg,Group stage,Tue,Away,D,1,1,es Real Madrid,0.9,2.9,34,76589,Hugo Lloris,5-3-2,Szymon Marciniak,Match Report,
2017-10-22,16:00 (23:00),Premier League,Matchweek 9,Sun,Home,W,4,1,Liverpool,2.0,0.6,37,80827,Hugo Lloris,3-5-2,Andre Marriner,Match Report,
2017-10-25,20:00 (03:00),EFL Cup,Fourth round,Wed,Home,L,2,3,West Ham,,,61,36168,Michel Vorm,3-5-2,Mike Dean,Match Report,
2017-10-28,12:30 (19:30),Premier League,Matchweek 10,Sat,Away,L,0,1,Manchester Utd,1.2,0.8,55,75034,Hugo Lloris,3-5-1-1,Jonathan Moss,Match Report,
2017-11-01,19:45 (03:45),Champions Lg,Group stage,Wed,Home,W,3,1,es Real Madrid,2.3,2.2,37,83782,Hugo Lloris,3-5-1-1,Cüneyt Çakιr,Match Report,
2017-11-05,12:00 (20:00),Premier League,Matchweek 11,Sun,Home,W,1,0,Crystal Palace,0.9,0.8,68,65270,Harry Kane,3-5-1-1,Kevin Friend,Match Report,
