Referee,Day Of Week,Round,Days,Shots,ShotsOT,Corners,Fouls,YCards,RCards,GoalsScored,GoalsScoredHA,GoalsConceded,GoalsConcededHA,GoalsDiff,GoalsDiffHA,HTGoalsScored,HTGoalsConceded,HTGoalsScoredHA,HTGoalsConcededHA,HTGoalsDiff,HTGoalsDiffHA,Points,PointsHA,WinPercent,WinPercentHA,WinStreak,UnbPercent,UnbPercentHA,UnbStreak,Def,Mid,Att,Ovr,WinnerOdd,DrawOdd,Venue,Result
M Atkinson,Sat,0.0,0,1.3000000000000007,0.7000000000000002,0.5,1.4000000000000004,-1.1999999999999995,-0.1,1.2999999999999998,0.5999999999999999,-0.2,-0.4999999999999999,15.0,11.0,0.8999999999999999,-0.3999999999999999,0.5,-0.7000000000000001,13.0,12.0,1.3,0.5,50.0,20.0,3.0,30.0,10.0,5.0,-9,-5,-7,-7.0,-0.1200000000000001,3.6,King Power Stadium,D
M Oliver,Sun,0.0,1,-1.0,-0.1000000000000005,-1.5,1.8999999999999984,0.9999999999999998,0.0,-0.5999999999999999,-0.1999999999999999,-0.3,-0.5,-3.0,3.0,-0.2,-0.3,-0.0999999999999999,-0.3,1.0,2.0,0.2999999999999998,0.0999999999999998,10.0,0.0,6.0,10.0,10.0,5.0,1,3,2,2.0,-1.6,3.4,Old Trafford,D
P Tierney,Wed,1.0,-1,-1.299999999999999,-0.2999999999999998,-0.8999999999999995,-0.3000000000000007,-0.1999999999999999,-0.1,0.4,0.9,-0.4000000000000001,-0.7000000000000001,8.0,16.0,0.2,-0.3999999999999999,0.8999999999999999,-0.3,6.0,12.0,0.8,1.2,30.0,40.0,1.0,20.0,40.0,-2.0,8,7,14,9.659999999999997,-7.14,5.0,Tottenham Hotspur Stadium,D
M Oliver,Sun,0.0,5,-0.2999999999999989,-0.3999999999999994,-2.9000000000000004,0.5999999999999996,-0.5,-0.1,-0.2999999999999998,0.5,0.9000000000000001,-0.3999999999999999,-12.0,9.0,0.1999999999999999,0.7,0.0,-0.3,-5.0,3.0,0.1,0.5,10.0,10.0,1.0,-10.0,30.0,-1.0,0,0,-2,-0.6599999999999966,0.1799999999999997,3.3,Carrow Road,D
M Atkinson,Sat,0.0,-4,-1.0999999999999996,-0.6000000000000001,-0.7999999999999998,-1.0,0.5999999999999999,0.0,-0.2,0.3,1.3,1.2000000000000002,-15.0,-9.0,-0.5,0.3,-0.3,0.3,-8.0,-6.0,-0.5,0.1,-10.0,10.0,-1.0,-30.0,-10.0,-1.0,3,5,0,2.6700000000000017,-0.92,3.3,Bet365 Stadium,D
A Marriner,Wed,0.0,0,-6.300000000000001,-3.3999999999999995,-3.3,2.1000000000000014,0.5,0.1,-0.5,-0.1999999999999999,1.1,-0.3,-16.0,1.0,0.1999999999999999,0.2,0.2,0.0999999999999999,0.0,1.0,-0.5999999999999999,0.0,-20.0,0.0,-1.0,-20.0,0.0,-1.0,-2,-2,0,-1.3400000000000034,1.9,3.3,Bet365 Stadium,D
R East,Sun,-1.0,4,0.9000000000000004,1.2999999999999998,-0.7999999999999998,-2.6,0.0,0.2,0.7,0.4000000000000001,-0.3,-0.9000000000000001,10.0,13.0,0.8,-0.3,0.3999999999999999,-0.5,11.0,9.0,0.8,0.8999999999999999,30.0,40.0,0.0,20.0,10.0,1.0,4,4,2,3.3299999999999983,-8.17,5.75,Emirates Stadium,D
K Friend,Sun,1.0,1,-6.999999999999998,-2.0,-4.2,3.6,0.1999999999999999,0.1,-1.1,-1.1,0.9000000000000001,-0.1,-20.0,-10.0,-0.3999999999999999,0.7,-0.3,-0.2,-11.0,-1.0,-1.2999999999999998,-0.6000000000000001,-40.0,-30.0,1.0,-50.0,0.0,-2.0,-7,-11,-5,-7.670000000000002,11.75,5.25,Riverside Stadium,D
A Marriner,Sat,0.0,0,-1.5999999999999996,-0.8000000000000003,-0.4000000000000003,0.0,0.0,0.0,-0.7999999999999999,0.5999999999999999,0.1,0.0,-9.0,6.0,-0.3,0.2,0.0,0.2,-5.0,-2.0,-0.5,0.5999999999999999,-10.0,30.0,-1.0,-30.0,0.0,-1.0,0,2,1,1.0,-0.81,3.29,Vicarage Road,D
M Oliver,Sat,0.0,0,0.7999999999999989,0.3000000000000002,1.1999999999999995,1.1999999999999993,-0.5,0.0,0.3999999999999999,0.4999999999999999,0.0,-0.4000000000000001,4.0,9.0,-0.2,0.0999999999999999,0.0,0.0,-3.0,0.0,0.0,0.6000000000000001,-10.0,20.0,-2.0,20.0,20.0,0.0,1,3,1,1.6599999999999966,-4.1,4.0,Vicarage Road,D
R Madley,Sat,0.0,-3,5.6,2.5000000000000004,2.6000000000000005,1.4000000000000004,0.8999999999999999,0.0,0.1999999999999999,0.7,-0.7000000000000001,-1.0,9.0,17.0,0.0999999999999999,-0.5,0.1999999999999999,-0.6,6.0,8.0,0.7,1.0,20.0,30.0,-1.0,30.0,40.0,8.0,4,2,4,3.3400000000000034,-4.38,4.2,White Hart Lane,D
P Dowd,Sun,1.0,-2,-1.0,-1.1000000000000003,-2.4,-1.8000000000000007,0.0999999999999998,0.0,-0.2999999999999998,-0.5,-0.6000000000000001,-0.3999999999999999,3.0,-1.0,0.0,-0.2,-0.0999999999999999,0.3,2.0,-4.0,-0.1999999999999999,-0.1,-10.0,-10.0,-2.0,0.0,10.0,-2.0,0,4,7,3.6700000000000017,-0.8700000000000001,3.4,Loftus Road,D
P Dowd,Sat,0.0,-2,-2.4000000000000004,-1.0999999999999996,0.4000000000000003,0.8000000000000007,0.4000000000000001,0.3,-1.0,0.7000000000000001,1.2000000000000002,-0.1,-22.0,8.0,-0.3999999999999999,0.6000000000000001,0.3,-0.0999999999999999,-10.0,4.0,-0.8,1.0,-20.0,40.0,-2.0,-40.0,20.0,-2.0,5,4,7,5.329999999999998,-1.1,3.4,St. James Park,D
A Taylor,Sat,-1.0,0,-2.0,-2.3000000000000003,-0.5999999999999996,-0.3000000000000007,0.0,-0.2,-1.4,0.0,0.1999999999999999,-0.5,-16.0,5.0,-0.8,-0.0999999999999999,-0.0999999999999999,-0.5,-7.0,4.0,-1.1,-0.3,-40.0,-20.0,0.0,-30.0,10.0,0.0,-2,-3,-4,-3.0,2.1,3.5,Turf Moor,D
M Dean,Sat,-1.0,0,-1.200000000000001,-0.5999999999999996,-0.6000000000000005,3.5,1.2999999999999998,0.2,-0.7999999999999999,-1.0,-0.3,0.1999999999999999,-5.0,-12.0,0.0,0.0,-0.0999999999999999,0.2,0.0,-3.0,-1.1,-1.4,-50.0,-50.0,-1.0,-10.0,-40.0,-1.0,-3,-3,-4,-3.3299999999999983,1.5500000000000005,3.5,Craven Cottage,D
M Dean,Wed,0.0,-1,1.799999999999999,1.700000000000001,1.0999999999999996,-1.4000000000000004,-0.7000000000000001,0.0,-0.0999999999999998,0.4999999999999998,-0.5999999999999999,-0.6,5.0,11.0,0.0,-0.3,0.7,-0.4,3.0,11.0,0.2000000000000001,0.4999999999999998,10.0,20.0,1.0,0.0,10.0,0.0,2,1,0,1.0,-2.05,3.75,Stamford Bridge,D
J Moss,Mon,0.0,-4,-2.6,-1.7999999999999998,0.9000000000000004,-2.299999999999999,-0.0999999999999998,-0.1,-0.1,-0.0999999999999998,-0.5,-0.1,4.0,0.0,0.0,-0.0999999999999999,-0.1999999999999999,-0.3,1.0,1.0,0.3999999999999999,0.1,10.0,0.0,-1.0,20.0,10.0,0.0,-4,-3,-8,-5.0,1.0499999999999998,3.3,Molineux Stadium,D
L Mason,Sat,0.0,2,-4.9,0.3999999999999999,-2.2,2.5,-0.1999999999999999,-0.0999999999999999,0.7,1.1,-0.8999999999999999,-1.3,16.0,24.0,0.6,-0.5,0.6000000000000001,-0.8,11.0,14.0,1.2999999999999998,1.2000000000000002,50.0,40.0,0.0,30.0,40.0,1.0,-1,-1,1,-0.3299999999999983,-2.42,3.7,Swansea.com Stadium,D
M Oliver,Sat,0.0,0,-1.0,-1.0,0.2000000000000001,1.1999999999999993,-0.7,0.1,-0.6000000000000001,-0.8999999999999999,0.1,0.1999999999999999,-7.0,-11.0,-0.4999999999999999,-0.1,-0.7000000000000001,-0.4,-4.0,-3.0,-0.4000000000000001,-0.4,-20.0,-10.0,0.0,0.0,-20.0,0.0,-1,2,-1,0.0,-1.35,3.3,Falmer Stadium,D
P Tierney,Sat,0.0,1,1.6000000000000014,0.0,0.7000000000000002,-0.0999999999999996,-0.6000000000000001,0.2,0.3,0.0,0.1999999999999999,0.1,1.0,-1.0,0.0999999999999999,0.1999999999999999,0.0,0.0,-1.0,0.0,0.1999999999999999,-0.1,10.0,0.0,-1.0,0.0,-10.0,-1.0,-2,0,-4,-2.0,-0.1999999999999997,3.5,Boleyn Ground,D
L Mason,Tue,0.0,2,2.4000000000000004,1.7000000000000002,-0.1000000000000005,-0.0999999999999996,0.3999999999999999,0.0,1.2,1.8000000000000005,-0.8,0.3,20.0,15.0,0.0999999999999999,0.0,0.8,0.3999999999999999,1.0,4.0,1.6,0.7999999999999998,50.0,40.0,0.0,60.0,0.0,0.0,8,7,9,8.0,-7.72,6.0,Old Trafford,D
L Mason,Sat,0.0,0,0.7000000000000011,-1.1,-0.2999999999999998,-2.0,0.2999999999999999,-0.1,0.3,-0.5,0.7,-0.1,-4.0,-4.0,-0.5,0.3,-0.6000000000000001,0.2,-8.0,-8.0,0.0,-0.0999999999999998,0.0,-10.0,0.0,0.0,10.0,0.0,-3,-3,3,-1.0,-0.1799999999999997,3.5,Selhurst Park,D
M Jones,Sat,0.0,0,0.4000000000000003,0.5999999999999996,-3.2,0.0999999999999996,-0.5999999999999999,0.1,-0.1,0.5000000000000001,0.1,0.7,-2.0,-2.0,-0.2,0.0999999999999999,0.3999999999999999,0.2,-3.0,2.0,0.3999999999999999,0.3999999999999999,20.0,20.0,1.0,0.0,0.0,0.0,6,4,3,4.329999999999998,-0.8000000000000003,3.4,St. James Park,D
G Scott,Sat,-1.0,0,-2.9000000000000004,-0.3999999999999994,-0.1999999999999997,-1.0999999999999996,0.2999999999999998,-0.1,0.4999999999999999,0.4,0.6000000000000001,0.3,-1.0,1.0,-0.1999999999999999,-0.0999999999999999,0.0999999999999999,0.0999999999999999,-1.0,0.0,0.4999999999999999,0.4000000000000001,20.0,10.0,0.0,10.0,20.0,-2.0,1,1,4,2.0,-0.3999999999999999,3.25,St. James Park,D
K Friend,Sat,0.0,0,1.6999999999999993,-0.0999999999999996,1.5,-0.5,-0.1999999999999997,-0.2,-1.0,0.5,0.3,0.5999999999999999,-13.0,-1.0,-0.4,0.2999999999999999,0.2999999999999999,0.4,-7.0,-1.0,-1.2,0.0999999999999999,-40.0,10.0,-1.0,-40.0,-10.0,-1.0,-11,-9,-13,-11.0,3.34,4.0,Carrow Road,D
P Tierney,Thu,0.0,2,-1.799999999999999,-0.8000000000000003,-1.2000000000000002,-2.0,0.2999999999999998,0.1,-0.4000000000000001,-0.3999999999999999,0.9999999999999998,0.3999999999999999,-14.0,-8.0,0.0,0.6000000000000001,-0.0999999999999999,0.3,-6.0,-4.0,-1.0,-0.3999999999999999,-30.0,-10.0,-1.0,-40.0,-20.0,-1.0,-6,-6,-7,-6.329999999999998,3.59,3.8,Dean Court,D
R East,Sat,0.0,0,5.4,1.7999999999999998,2.6,0.1999999999999993,1.0,-0.1,0.3999999999999999,0.3999999999999999,-1.0,-0.6,14.0,10.0,0.3,-0.3,0.4,-0.1999999999999999,6.0,6.0,1.0,0.8999999999999999,30.0,20.0,-1.0,40.0,50.0,-1.0,9,10,7,8.670000000000002,-7.6,5.0,Emirates Stadium,D
L Mason,Sat,-1.0,0,-3.1000000000000005,-0.8000000000000003,-1.9000000000000004,-3.1999999999999997,0.4,0.0,0.0,0.3,-0.3999999999999999,-1.0,4.0,13.0,0.1,-0.3,0.1,-0.3,4.0,4.0,0.2000000000000001,0.8999999999999999,0.0,30.0,0.0,20.0,30.0,0.0,-4,-5,-3,-4.0,-0.56,3.25,Swansea.com Stadium,D
D Coote,Sat,0.0,0,4.199999999999999,1.0,4.1,0.0,-0.7999999999999998,0.0,0.8999999999999999,2.0,0.3,-1.0,6.0,30.0,0.2999999999999999,0.1999999999999999,1.0,-0.5,1.0,15.0,0.3000000000000002,1.4,20.0,50.0,1.0,-10.0,40.0,-2.0,9,7,10,8.670000000000002,-10.78,6.5,Anfield,D
M Clattenburg,Sun,0.0,1,-3.4000000000000004,-0.6000000000000005,-1.7000000000000002,-3.9,-0.7000000000000002,0.1,0.8999999999999999,0.4999999999999998,0.5,-0.3,4.0,8.0,0.6,0.0999999999999999,0.6000000000000001,0.0,5.0,6.0,0.2999999999999998,0.5999999999999999,20.0,30.0,1.0,-10.0,0.0,-1.0,1,2,1,1.3299999999999983,-2.25,3.6,Emirates Stadium,D
J Moss,Sat,0.0,2,-5.000000000000002,-2.4000000000000004,-0.3000000000000007,-0.3000000000000007,-0.2999999999999998,0.2,-2.1,-1.6,-0.4,-0.6,-17.0,-10.0,-0.7,-0.1999999999999999,-0.7,0.0999999999999999,-5.0,-8.0,-1.5,-0.7,-60.0,-30.0,0.0,-30.0,-10.0,0.0,-7,-10,-13,-10.0,7.64,5.5,Carrow Road,D
P Tierney,Wed,0.0,-2,1.5,1.5,-0.1000000000000005,3.1,0.3,0.0,0.8,1.2999999999999998,-0.9,-0.8999999999999999,17.0,22.0,0.5,-0.0999999999999999,0.8,0.0,6.0,8.0,1.1,1.4,30.0,40.0,-1.0,50.0,60.0,10.0,8,3,1,4.0,-9.78,6.5,Old Trafford,D
R Jones,Wed,0.0,0,0.200000000000001,0.7000000000000002,-1.2000000000000002,-1.3999999999999986,0.3,-0.1,-0.2,-0.4,-0.3,0.5,1.0,-9.0,0.0999999999999999,-0.0999999999999999,-0.2999999999999999,0.3,2.0,-6.0,0.1,-0.5,10.0,-10.0,0.0,-10.0,-30.0,1.0,-1,-1,0,-0.6599999999999966,0.3700000000000001,3.3,Craven Cottage,D
P Bankes,Sun,0.0,-1,-0.8000000000000007,0.7999999999999998,0.7000000000000002,3.5,0.6999999999999997,0.0,0.6000000000000001,0.3999999999999999,-1.1,-0.8,17.0,12.0,0.3,-0.3999999999999999,0.5,-0.2,7.0,7.0,1.1,0.7,40.0,30.0,1.0,30.0,10.0,1.0,5,5,7,5.670000000000002,-5.55,4.5,Tottenham Hotspur Stadium,D
M Jones,Wed,1.0,0,-1.6999999999999993,-0.9000000000000004,-0.4000000000000003,5.3,0.9000000000000001,-0.1,-0.4000000000000001,-0.5,0.4000000000000001,0.2999999999999998,-8.0,-8.0,-0.5,0.4,-0.3,0.3,-9.0,-6.0,-0.5000000000000001,-0.5,-20.0,0.0,1.0,-10.0,-50.0,1.0,-4,-3,-5,-4.0,0.2999999999999998,3.4,Selhurst Park,D
C Pawson,Sun,0.0,-3,0.1000000000000014,-0.2000000000000001,0.7000000000000002,-0.9000000000000004,0.3,-0.1,-0.1999999999999999,0.2999999999999998,-0.3,-1.1,1.0,14.0,0.0,0.0999999999999999,0.3,-0.1,-1.0,4.0,0.1999999999999999,1.2,0.0,30.0,-1.0,20.0,60.0,1.0,6,4,7,5.670000000000002,-5.55,4.5,Old Trafford,D
J Moss,Sat,3.0,0,-0.3999999999999986,1.1,0.8999999999999999,-0.7999999999999989,0.0999999999999998,0.1,0.7,0.7,0.6,0.1,1.0,6.0,0.3,0.4000000000000001,-0.0999999999999999,0.0999999999999999,-1.0,-2.0,0.0,0.3999999999999999,0.0,20.0,-1.0,0.0,0.0,-1.0,-2,1,0,-0.3299999999999983,-2.1,3.6,Selhurst Park,D
A Marriner,Sat,0.0,1,0.4000000000000003,-0.2000000000000001,-1.1000000000000003,0.5,0.8,0.1,0.1999999999999999,0.0,0.8999999999999999,0.2000000000000001,-7.0,-2.0,-0.3,0.2,-0.2,0.0,-5.0,-2.0,-0.5000000000000001,-0.0999999999999999,-10.0,0.0,0.0,-30.0,-10.0,1.0,2,0,-1,0.3299999999999983,-1.2999999999999998,3.5,DW Stadium,D
D Coote,Sat,0.0,0,-2.1000000000000014,-0.3999999999999994,-0.2000000000000001,3.6,0.6000000000000001,-0.1,-0.9000000000000001,-0.5,0.5,0.0,-14.0,-5.0,-0.3,-0.4,0.0,-0.3,1.0,3.0,-0.7999999999999999,-0.5,-30.0,-20.0,0.0,-20.0,-10.0,-4.0,-1,-2,-2,-1.6599999999999966,0.5,3.5,St Mary's Stadium,D
J Moss,Sun,0.0,-5,3.6999999999999993,1.7999999999999998,0.2000000000000001,3.1,1.1,-0.1,1.1,0.5,0.3,-0.2999999999999998,8.0,8.0,0.7000000000000001,0.0,0.5,0.0,7.0,5.0,1.1,1.0,50.0,40.0,0.0,10.0,20.0,-2.0,6,6,1,4.329999999999998,-2.95,3.8,White Hart Lane,D
C Pawson,Sat,0.0,0,-3.6000000000000014,-0.5,-2.0,-0.9000000000000004,-0.1999999999999999,0.0,-0.5999999999999999,0.6000000000000001,-0.1999999999999999,0.2999999999999999,-4.0,3.0,-0.6000000000000001,-0.0999999999999999,0.3,0.1999999999999999,-5.0,1.0,-0.3,0.1,-20.0,0.0,-1.0,10.0,10.0,-5.0,-7,-7,-2,-5.329999999999998,3.27,4.0,Boleyn Ground,D
C Foy,Tue,0.0,0,-1.0999999999999996,-1.2999999999999998,0.5,-2.1,0.3999999999999999,0.0,-0.7,-0.6,0.0999999999999998,-0.2999999999999999,-8.0,-3.0,-0.1999999999999999,0.2999999999999999,-0.5,-0.0999999999999999,-5.0,-4.0,-0.4000000000000001,-0.4000000000000001,-20.0,-20.0,0.0,0.0,0.0,0.0,-4,-4,-9,-5.659999999999997,-0.0999999999999996,3.4,Carrow Road,D
K Friend,Sat,-1.0,0,-1.9000000000000004,-0.1999999999999993,-0.7999999999999998,0.8999999999999986,0.7000000000000001,0.0,0.1999999999999999,0.3999999999999999,0.9,0.1999999999999999,-7.0,2.0,-0.3999999999999999,0.7,0.0,0.2,-11.0,-2.0,-0.9000000000000001,-0.3,-20.0,-10.0,-2.0,-50.0,-10.0,-9.0,-7,-8,-5,-6.670000000000002,3.05,4.0,Elland Road,D
S Attwell,Sun,0.0,2,-0.6000000000000014,-2.1,2.4000000000000004,-0.5999999999999996,0.0,0.0,-1.1,0.0999999999999998,-0.0999999999999999,-0.0999999999999999,-10.0,2.0,-0.4,0.1999999999999999,0.3,-0.2,-6.0,5.0,-0.0999999999999998,-0.3000000000000002,0.0,-10.0,-1.0,-10.0,-10.0,1.0,0,2,-3,-0.3299999999999983,-1.25,3.4,Stamford Bridge,D
R Jones,Fri,-1.0,5,-1.0999999999999996,-1.0,-0.5,-1.4000000000000004,0.0,0.0,-1.0,-0.3999999999999999,0.8,0.2999999999999999,-18.0,-7.0,0.0,0.2,0.2,0.1999999999999999,-2.0,0.0,-1.2,-0.7999999999999998,-40.0,-20.0,-2.0,-40.0,-40.0,-2.0,-3,-4,-3,-3.3299999999999983,1.9,3.8,St Mary's Stadium,D
C Kavanagh,Sat,0.0,1,-2.5,-0.2000000000000001,-0.8999999999999995,1.1000000000000014,0.2000000000000001,0.1,0.1999999999999999,0.0,0.5999999999999999,0.5,-4.0,-5.0,-0.7,0.7000000000000001,0.0999999999999999,0.3,-14.0,-2.0,0.0999999999999998,0.1,10.0,0.0,2.0,-10.0,10.0,2.0,-2,-4,-3,-3.0,2.6100000000000003,4.2,Old Trafford,D
M Dean,Sat,1.0,1,2.3000000000000007,0.9999999999999992,0.2999999999999998,1.5,0.1,0.0,0.5,1.0,-0.3999999999999999,-0.8999999999999999,9.0,19.0,0.5,0.4,0.8,0.0999999999999999,1.0,7.0,0.3999999999999999,1.3,10.0,40.0,3.0,20.0,50.0,2.0,1,-3,-2,-1.3299999999999983,-2.29,3.75,St Mary's Stadium,D
G Scott,Sun,0.0,7,0.6999999999999993,0.5,1.1000000000000003,2.5,1.1,0.2,-0.5999999999999999,-0.2,0.1,0.3,-7.0,-5.0,-0.1,0.3,0.2,0.4,-4.0,-2.0,-0.7999999999999999,-0.6000000000000001,-30.0,-20.0,0.0,-20.0,-20.0,0.0,-3,0,0,-1.0,-3.15,3.5,St Mary's Stadium,D
P Tierney,Sat,0.0,-6,2.5,2.0,-1.2000000000000002,2.4000000000000004,0.0999999999999998,0.0,-0.1,0.3999999999999999,-0.3,-0.1999999999999999,2.0,6.0,0.4,-0.4000000000000001,0.7000000000000001,-0.4,8.0,11.0,0.2000000000000001,0.2999999999999998,10.0,10.0,0.0,0.0,10.0,0.0,2,2,4,2.6599999999999966,-1.15,3.25,Old Trafford,D
S Attwell,Sat,0.0,0,0.5,1.1999999999999993,-2.4000000000000004,0.8000000000000007,0.0,0.0,0.0,0.3999999999999999,0.0,0.3999999999999999,0.0,0.0,-0.0999999999999999,0.0,0.0,0.5,-1.0,-5.0,0.3,0.3,10.0,10.0,-1.0,10.0,10.0,-2.0,-4,-4,-1,-3.0,-1.1,3.4,Swansea.com Stadium,D
M Oliver,Sat,0.0,0,0.200000000000001,-0.3999999999999999,-1.2999999999999998,2.3000000000000007,0.3,0.0,-0.5999999999999999,0.5,0.2999999999999998,-0.7000000000000002,-9.0,12.0,0.0,-0.0999999999999999,0.7,-0.3,1.0,10.0,-0.8999999999999999,0.8999999999999999,-30.0,30.0,-1.0,-30.0,30.0,-1.0,-1,-2,-2,-1.6599999999999966,-0.6600000000000001,3.1,Kirklees Stadium,D
A Taylor,Sun,0.0,0,-2.0,-1.7000000000000002,1.6000000000000003,-0.3000000000000007,-0.1,0.0,-0.6000000000000001,0.8999999999999999,0.3999999999999999,0.0,-10.0,9.0,-0.4000000000000001,0.4,0.3,-0.2,-8.0,5.0,-0.7000000000000002,0.3999999999999999,-30.0,20.0,-9.0,-10.0,0.0,-7.0,0,4,-3,0.3299999999999983,-1.5,3.75,Etihad Stadium,D
M Dean,Sun,-1.0,5,-1.4000000000000004,-2.1,-1.2000000000000002,-0.4000000000000003,0.0,-0.1,-1.0,-0.7,-0.0999999999999998,-0.6000000000000001,-9.0,-1.0,-1.0,-0.3,-0.9,-0.4,-7.0,-5.0,-0.7,-0.1999999999999999,-30.0,0.0,0.0,-10.0,-20.0,-5.0,-6,-6,-5,-5.670000000000002,2.7,4.0,Stadium of Light,D
M Clattenburg,Sat,0.0,1,1.0,-1.0999999999999996,0.4000000000000003,1.3000000000000007,-0.1999999999999999,0.2,-0.5000000000000002,0.2999999999999998,-0.3,-1.2,-2.0,15.0,-0.2999999999999999,-0.2,-0.1,-0.7000000000000001,-1.0,6.0,0.2000000000000001,1.2,10.0,50.0,0.0,0.0,20.0,0.0,-5,-2,-6,-4.329999999999998,0.3799999999999999,3.6,King Power Stadium,D
J Moss,Sun,0.0,-1,-4.100000000000001,-2.7,-0.7999999999999998,1.1999999999999993,0.6000000000000001,0.0,-1.2000000000000002,-1.1,0.5000000000000001,1.3,-17.0,-24.0,-0.2,0.3,-0.5000000000000001,0.9,-5.0,-14.0,-1.6,-1.8,-70.0,-70.0,-18.0,-20.0,-40.0,-28.0,-7,-9,-4,-6.670000000000002,9.72,6.5,Selhurst Park,D
A Madley,Wed,0.0,-2,1.5,0.2000000000000001,0.5,0.0999999999999996,0.2000000000000001,0.0,-0.0999999999999998,1.2000000000000002,-0.5999999999999999,-0.7,5.0,19.0,-0.5,0.2,0.2,-0.2,-7.0,4.0,0.3,0.8,10.0,20.0,0.0,10.0,40.0,0.0,3,3,2,2.6700000000000017,-3.65,4.2,Stamford Bridge,D
G Scott,Sat,0.0,0,2.6,0.8000000000000003,0.0999999999999996,-0.6000000000000014,-0.5,0.1,0.3,0.2,-0.2999999999999998,-0.5999999999999999,6.0,8.0,0.0999999999999999,0.1999999999999999,0.0,-0.0999999999999999,-1.0,1.0,0.0,0.4000000000000001,0.0,10.0,1.0,0.0,20.0,2.0,2,0,-2,0.0,-2.55,3.39,St. James Park,D
A Marriner,Sun,0.0,-5,-1.1999999999999993,-0.7999999999999998,1.7999999999999998,0.9000000000000004,-0.0999999999999996,0.1,-0.6,0.7,0.2000000000000001,0.0,-8.0,7.0,-0.3999999999999999,0.2,0.1999999999999999,-0.3,-6.0,5.0,0.0,1.2,0.0,50.0,0.0,0.0,20.0,1.0,1,2,5,2.6700000000000017,-1.75,3.6,Anfield,D
M Clattenburg,Tue,0.0,0,3.299999999999999,0.7999999999999998,1.7999999999999998,-0.3999999999999986,-0.3999999999999999,0.0,0.1,1.2999999999999998,0.7000000000000001,0.1999999999999999,-6.0,11.0,0.2,0.1,0.7999999999999999,-0.0999999999999999,1.0,9.0,-0.9000000000000001,0.0999999999999996,-40.0,0.0,-2.0,-10.0,10.0,-2.0,0,-3,-1,-1.3299999999999983,-0.25,3.25,Anfield,D
C Pawson,Sat,0.0,0,-4.5,-0.7000000000000002,-0.5,3.200000000000001,0.3999999999999999,-0.1,-0.8999999999999999,-0.3,0.4000000000000001,-0.3,-13.0,0.0,-0.0999999999999999,0.0,-0.4,0.0,-1.0,-4.0,-1.0,0.4000000000000001,-40.0,10.0,0.0,-20.0,20.0,-2.0,-2,0,-1,-1.0,-0.27,3.3,Vicarage Road,D
R Madley,Sat,0.0,0,0.6000000000000014,-0.2999999999999998,0.2999999999999998,-1.299999999999999,-0.5999999999999999,0.1,0.1999999999999999,0.2,0.1,0.0,1.0,2.0,0.3999999999999999,0.0,0.2999999999999999,-0.0999999999999999,4.0,4.0,0.3,0.3,20.0,20.0,0.0,-10.0,-10.0,-1.0,2,1,-4,-0.3400000000000034,-2.84,3.5,Villa Park,D
R East,Thu,0.0,0,-0.1000000000000014,-0.2000000000000001,-0.2000000000000001,0.0999999999999996,0.0,0.0,0.5,0.2999999999999998,-0.3999999999999999,-1.0,9.0,13.0,-0.0999999999999999,-0.2999999999999999,0.0999999999999999,-0.6,2.0,7.0,0.5,0.9000000000000001,20.0,30.0,0.0,10.0,30.0,0.0,0,3,5,2.6599999999999966,-0.9500000000000002,3.29,King Power Stadium,D
M Atkinson,Sun,0.0,-2,-4.0,-1.0000000000000004,-2.0,2.200000000000001,0.1999999999999999,0.1,0.0,1.3000000000000005,0.0,-0.8,0.0,21.0,0.0,-0.1999999999999999,0.6000000000000001,-0.6000000000000001,2.0,12.0,-0.0999999999999998,0.7999999999999998,0.0,20.0,0.0,-10.0,40.0,-1.0,-2,0,-2,-1.3299999999999983,0.0,3.5,Old Trafford,D
M Clattenburg,Sun,0.0,1,-0.5,-0.0999999999999996,2.5000000000000004,-0.1999999999999993,0.3999999999999999,0.1,0.6000000000000001,0.9999999999999998,0.2,-0.2999999999999999,4.0,13.0,0.7999999999999999,0.1999999999999999,0.2,-0.3,6.0,5.0,0.3,0.6000000000000001,10.0,20.0,-1.0,10.0,20.0,-3.0,4,9,7,6.670000000000002,-6.0,4.5,Etihad Stadium,D
J Moss,Sat,0.0,-4,5.399999999999999,1.2000000000000002,2.4000000000000004,-1.0999999999999996,0.0,0.1,1.6,2.3,-0.6000000000000001,-1.4,22.0,37.0,0.9,-0.1,1.0,-0.5,10.0,15.0,1.1,1.7000000000000002,50.0,60.0,3.0,10.0,50.0,0.0,13,8,9,10.0,-15.88,9.5,Etihad Stadium,D
R East,Sat,0.0,0,-0.8000000000000007,-1.1999999999999995,-1.2999999999999998,0.5,0.2999999999999998,0.3,0.0,0.4000000000000001,0.0999999999999998,0.5,-1.0,-1.0,0.1999999999999999,0.1999999999999999,0.2,0.5,0.0,-3.0,0.0,0.4000000000000001,10.0,20.0,0.0,-20.0,0.0,0.0,-2,0,-2,-1.3299999999999983,-0.5,3.39,Vicarage Road,D
