Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2016-08-13,17:30 (00:30),Premier League,Matchweek 1,Sat,Home,W,2,1,Sunderland,77,54362,David Silva,4-2-3-1,Robert Madley,Match Report,
2016-08-16,21:45 (02:45),Champions Lg,Play-off round,Tue,Away,W,5,0,ro Steaua,71,42327,Pablo Zabaleta,4-4-2,Daniele Orsato,Match Report,Leg 1 of 2
2016-08-20,12:30 (19:30),Premier League,Matchweek 2,Sat,Away,W,4,1,Stoke City,58,27455,Pablo Zabaleta,4-3-3,Mike Dean,Match Report,
2016-08-24,19:45 (02:45),Champions Lg,Play-off round,Wed,Home,W,1,0,ro Steaua,62,40064,Joe Hart,4-3-2-1,Paweł Gil,Match Report,Leg 2 of 2; Manchester City won
2016-08-28,16:00 (23:00),Premier League,Matchweek 3,Sun,Home,W,3,1,West Ham,67,54008,Pablo Zabaleta,4-3-3,Andre Marriner,Match Report,
2016-09-10,12:30 (19:30),Premier League,Matchweek 4,Sat,Away,W,2,1,Manchester Utd,60,75272,David Silva,4-3-3,Mark Clattenburg,Match Report,
2016-09-14,19:45 (02:45),Champions Lg,Group stage,Wed,Home,W,4,0,de M'Gladbach,56,30270,Pablo Zabaleta,4-1-4-1,Björn Kuipers,Match Report,
2016-09-17,15:00 (22:00),Premier League,Matchweek 5,Sat,Home,W,4,0,Bournemouth,64,54335,Fernandinho,4-2-3-1,Jonathan Moss,Match Report,
2016-09-21,19:45 (02:45),EFL Cup,Third round,Wed,Away,W,2,1,Swansea City,60,18237,Vincent Kompany,4-2-3-1,Keith Stroud,Match Report,
2016-09-24,15:00 (22:00),Premier League,Matchweek 6,Sat,Away,W,3,1,Swansea City,58,20786,David Silva,4-1-4-1,Niel Swarbrick,Match Report,
2016-09-28,19:45 (02:45),Champions Lg,Group stage,Wed,Away,D,3,3,sct Celtic,61,57592,Pablo Zabaleta,4-1-4-1,Nicola Rizzoli,Match Report,
