Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2013-08-17,,Premier League,Matchweek 1,Sat,Away,D,2,2,Norwich City,,,,4-4-1-1,Michael Oliver,Match Report,
2013-08-24,,Premier League,Matchweek 2,Sat,Home,D,0,0,West Brom,,,,4-2-3-1,Roger East,Match Report,
2013-08-31,,Premier League,Matchweek 3,Sat,Away,D,0,0,Cardiff City,,,,4-2-3-1,Anthony Taylor,Match Report,
2013-09-14,,Premier League,Matchweek 4,Sat,Home,W,1,0,Chelsea,,,,4-2-3-1,Howard Webb,Match Report,
2013-09-21,,Premier League,Matchweek 5,Sat,Away,W,3,2,West Ham,,,,4-2-3-1,Lee Mason,Match Report,
2013-09-30,,Premier League,Matchweek 6,Mon,Home,W,3,2,Newcastle Utd,,,,4-2-3-1,Phil Dowd,Match Report,
2013-10-05,,Premier League,Matchweek 7,Sat,Away,L,1,3,Manchester City,,,,4-2-3-1,Jon Moss,Match Report,
2013-10-19,,Premier League,Matchweek 8,Sat,Home,W,2,1,Hull City,,,,4-2-3-1,Neil Swarbrick,Match Report,
2013-10-26,,Premier League,Matchweek 9,Sat,Away,W,2,0,Aston Villa,,,,4-2-3-1,Anthony Taylor,Match Report,
2013-11-03,,Premier League,Matchweek 10,Sun,Home,D,0,0,Tottenham,,,,4-2-3-1,Kevin Friend,Match Report,
2013-11-09,,Premier League,Matchweek 11,Sat,Away,D,0,0,Crystal Palace,,,,4-2-3-1,Craig Pawson,Match Report,
2013-11-23,,Premier League,Matchweek 12,Sat,Home,D,3,3,Liverpool,,,,4-2-3-1,Phil Dowd,Match Report,
2013-11-30,,Premier League,Matchweek 13,Sat,Home,W,4,0,Stoke City,,,,4-2-3-1,Mike Jones,Match Report,
2013-12-04,,Premier League,Matchweek 14,Wed,Away,W,1,0,Manchester Utd,,,,4-2-3-1,Martin Atkinson,Match Report,
2013-12-08,,Premier League,Matchweek 15,Sun,Away,D,1,1,Arsenal,,,,4-2-3-1,Howard Webb,Match Report,
2013-12-14,,Premier League,Matchweek 16,Sat,Home,W,4,1,Fulham,,,,4-2-3-1,Anthony Taylor,Match Report,
2013-12-22,,Premier League,Matchweek 17,Sun,Away,W,2,1,Swansea City,,,,4-2-3-1,Lee Mason,Match Report,
2013-12-26,,Premier League,Matchweek 18,Thu,Home,L,0,1,Sunderland,,,,4-2-3-1,Lee Probert,Match Report,
2013-12-29,,Premier League,Matchweek 19,Sun,Home,W,2,1,Southampton,,,,4-2-3-1,Mark Clattenburg,Match Report,
2014-01-01,,Premier League,Matchweek 20,Wed,Away,D,1,1,Stoke City,,,,4-2-3-1,Andre Marriner,Match Report,
2014-01-11,,Premier League,Matchweek 21,Sat,Home,W,2,0,Norwich City,,,,4-2-3-1,Kevin Friend,Match Report,
2014-01-20,,Premier League,Matchweek 22,Mon,Away,D,1,1,West Brom,,,,4-2-3-1,Michael Oliver,Match Report,
2014-01-28,,Premier League,Matchweek 23,Tue,Away,L,0,4,Liverpool,,,,4-2-3-1,Martin Atkinson,Match Report,
2014-02-01,,Premier League,Matchweek 24,Sat,Home,W,2,1,Aston Villa,,,,4-2-3-1,Bobby Madley,Match Report,
2014-02-09,,Premier League,Matchweek 25,Sun,Away,L,0,1,Tottenham,,,,4-2-3-1,Mark Clattenburg,Match Report,
2014-02-22,,Premier League,Matchweek 27,Sat,Away,L,0,1,Chelsea,,,,4-2-3-1,Lee Probert,Match Report,
2014-03-01,,Premier League,Matchweek 28,Sat,Home,W,1,0,West Ham,,,,4-2-3-1,Jon Moss,Match Report,
2014-03-15,,Premier League,Matchweek 30,Sat,Home,W,2,1,Cardiff City,,,,4-2-3-1,Roger East,Match Report,
2014-03-22,,Premier League,Matchweek 31,Sat,Home,W,3,2,Swansea City,,,,4-2-3-1,Michael Oliver,Match Report,
2014-03-25,,Premier League,Matchweek 29,Tue,Away,W,3,0,Newcastle Utd,,,,4-2-3-1,Lee Mason,Match Report,
2014-03-30,,Premier League,Matchweek 32,Sun,Away,W,3,1,Fulham,,,,4-2-3-1,Anthony Taylor,Match Report,
2014-04-06,,Premier League,Matchweek 33,Sun,Home,W,3,0,Arsenal,,,,4-2-3-1,Martin Atkinson,Match Report,
2014-04-12,,Premier League,Matchweek 34,Sat,Away,W,1,0,Sunderland,,,,4-2-3-1,Lee Probert,Match Report,
2014-04-16,,Premier League,Matchweek 26,Wed,Home,L,2,3,Crystal Palace,,,,4-2-3-1,Andre Marriner,Match Report,
2014-04-20,,Premier League,Matchweek 35,Sun,Home,W,2,0,Manchester Utd,,,,4-2-3-1,Mark Clattenburg,Match Report,
2014-04-26,,Premier League,Matchweek 36,Sat,Away,L,0,2,Southampton,,,,4-2-3-1,Michael Oliver,Match Report,
2014-05-03,,Premier League,Matchweek 37,Sat,Home,L,2,3,Manchester City,,,,3-4-3,Lee Probert,Match Report,
2014-05-11,,Premier League,Matchweek 38,Sun,Away,W,2,0,Hull City,,,,4-4-2,Howard Webb,Match Report,
