Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2021-08-14,15:00 (22:00),Premier League,Matchweek 1,Sat,Away,L,0,3,Chelsea,0.4,0.8,38,38965,James McArthur,4-4-2,Jonathan Moss,Match Report,
2021-08-21,15:00 (22:00),Premier League,Matchweek 2,Sat,Home,D,0,0,Brentford,0.8,1.0,53,23091,James McArthur,4-3-3,Martin Atkinson,Match Report,
2021-08-24,19:45 (02:45),EFL Cup,Second round,Tue,Away,L,0,1,Watford,,,66,9011,Joel Ward,4-3-3,Tim Robinson,Match Report,
2021-08-28,15:00 (22:00),Premier League,Matchweek 3,Sat,Away,D,2,2,West Ham,1.1,1.9,53,59751,James McArthur,4-3-3,Stuart Attwell,Match Report,
2021-09-11,12:30 (19:30),Premier League,Matchweek 4,Sat,Home,W,3,0,Tottenham,2.6,0.1,62,26000,James McArthur,4-3-3,Jonathan Moss,Match Report,
2021-09-18,15:00 (22:00),Premier League,Matchweek 5,Sat,Away,L,0,3,Liverpool,1.0,3.3,41,52000,James McArthur,4-3-3,Andy Madley,Match Report,
2021-09-27,20:00 (03:00),Premier League,Matchweek 6,Mon,Home,D,1,1,Brighton,1.4,0.8,47,22975,Luka Milivojević,4-3-3,Andre Marriner,Match Report,
2021-10-03,14:00 (21:00),Premier League,Matchweek 7,Sun,Home,D,2,2,Leicester City,1.8,1.4,60,25000,Luka Milivojević,4-3-3,Anthony Taylor,Match Report,
2021-10-18,20:00 (03:00),Premier League,Matchweek 8,Mon,Away,D,2,2,Arsenal,0.9,1.9,46,59475,Luka Milivojević,4-2-3-1,Mike Dean,Match Report,
2021-10-23,15:00 (22:00),Premier League,Matchweek 9,Sat,Home,D,1,1,Newcastle Utd,1.8,0.5,74,24609,Luka Milivojević,4-3-3,Darren England,Match Report,
2021-10-30,15:00 (22:00),Premier League,Matchweek 10,Sat,Away,W,2,0,Manchester City,0.8,1.1,32,53014,James McArthur,4-3-3,Andre Marriner,Match Report,
2021-11-06,15:00 (23:00),Premier League,Matchweek 11,Sat,Home,W,2,0,Wolves,2.2,0.4,60,24390,James McArthur,4-3-3,Graham Scott,Match Report,
2021-11-20,15:00 (23:00),Premier League,Matchweek 12,Sat,Away,D,3,3,Burnley,2.3,1.6,60,18028,Luka Milivojević,4-3-3,Simon Hooper,Match Report,
2021-11-27,15:00 (23:00),Premier League,Matchweek 13,Sat,Home,L,1,2,Aston Villa,0.8,0.5,64,25203,Luka Milivojević,4-2-3-1,Michael Salisbury,Match Report,
2021-11-30,20:15 (04:15),Premier League,Matchweek 14,Tue,Away,L,0,1,Leeds United,1.3,1.6,39,35558,Joel Ward,4-3-3,Kevin Friend,Match Report,
2021-12-05,14:00 (22:00),Premier League,Matchweek 15,Sun,Away,L,0,1,Manchester Utd,0.6,1.1,39,73172,Wilfried Zaha,4-3-3,Craig Pawson,Match Report,
2021-12-12,16:30 (00:30),Premier League,Matchweek 16,Sun,Home,W,3,1,Everton,2.2,1.3,61,24066,Joel Ward,4-3-3,Andy Madley,Match Report,
2021-12-15,19:30 (03:30),Premier League,Matchweek 17,Wed,Home,D,2,2,Southampton,1.2,0.9,59,22861,Joel Ward,4-3-3,Simon Hooper,Match Report,
2021-12-26,15:00 (23:00),Premier League,Matchweek 19,Sun,Away,L,0,3,Tottenham,0.2,2.3,40,40539,Joel Ward,4-3-3,Jonathan Moss,Match Report,
2021-12-28,15:00 (23:00),Premier League,Matchweek 20,Tue,Home,W,3,0,Norwich City,2.3,1.1,51,24433,Joel Ward,4-3-3,Paul Tierney,Match Report,
2022-01-01,17:30 (01:30),Premier League,Matchweek 21,Sat,Home,L,2,3,West Ham,2.7,2.3,62,24351,Luka Milivojević,4-3-3,Darren England,Match Report,
2022-01-08,12:45 (20:45),FA Cup,Third round proper,Sat,Away,W,2,1,Millwall,,,57,16646,Joel Ward,4-3-3,Anthony Taylor,Match Report,
2022-01-14,20:00 (04:00),Premier League,Matchweek 22,Fri,Away,D,1,1,Brighton,0.4,2.1,37,30675,Joel Ward,4-3-3,Robert Jones,Match Report,
2022-01-23,14:00 (22:00),Premier League,Matchweek 23,Sun,Home,L,1,3,Liverpool,2.4,1.8,43,25002,Joel Ward,4-3-3,Kevin Friend,Match Report,
2022-02-05,15:00 (23:00),FA Cup,Fourth round proper,Sat,Home,W,2,0,Hartlepool Utd,,,60,22114,Luka Milivojević,4-3-3,Peter Bankes,Match Report,
2022-02-09,19:45 (03:45),Premier League,Matchweek 24,Wed,Away,D,1,1,Norwich City,1.4,0.5,70,26652,Joel Ward,4-3-3,Paul Tierney,Match Report,
2022-02-12,15:00 (23:00),Premier League,Matchweek 25,Sat,Away,D,0,0,Brentford,0.4,1.6,58,16958,Joel Ward,4-3-3,Simon Hooper,Match Report,
2022-02-19,15:00 (23:00),Premier League,Matchweek 26,Sat,Home,L,0,1,Chelsea,0.9,1.1,42,25109,James McArthur,4-2-3-1,David Coote,Match Report,
