Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
2021-11-06,15:00 (23:00),Premier League,Matchweek 11,Sat,Away,L,0,2,Crystal Palace,0.4,2.2,40,24390,Conor Coady,3-4-3,Graham Scott,Match Report,
2021-11-20,15:00 (23:00),Premier League,Matchweek 12,Sat,Home,W,1,0,West Ham,1.1,0.6,52,30667,Conor Coady,3-4-3,Mike Dean,Match Report,
2021-11-27,15:00 (23:00),Premier League,Matchweek 13,Sat,Away,D,0,0,Norwich City,0.3,1.7,57,26911,Conor Coady,3-4-3,Simon Hooper,Match Report,
2021-12-01,19:30 (03:30),Premier League,Matchweek 14,Wed,Home,D,0,0,Burnley,0.9,0.2,65,30328,Conor Coady,3-4-3,John Brooks,Match Report,
2021-12-04,15:00 (23:00),Premier League,Matchweek 15,Sat,Home,L,0,1,Liverpool,0.1,2.6,34,30729,Conor Coady,3-4-3,Chris Kavanagh,Match Report,
2021-12-11,12:30 (20:30),Premier League,Matchweek 16,Sat,Away,L,0,1,Manchester City,0.1,3.5,29,52613,Conor Coady,3-5-2,Jonathan Moss,Match Report,
2021-12-15,19:30 (03:30),Premier League,Matchweek 17,Wed,Away,W,1,0,Brighton,1.2,1.4,41,30362,Conor Coady,3-4-3,Tony Harrington,Match Report,
2021-12-19,14:00 (22:00),Premier League,Matchweek 18,Sun,Home,D,0,0,Chelsea,0.3,1.0,37,30631,Conor Coady,3-5-2,David Coote,Match Report,
2022-01-03,17:30 (01:30),Premier League,Matchweek 21,Mon,Away,W,1,0,Manchester Utd,1.1,0.9,49,73045,Conor Coady,3-4-3,Mike Dean,Match Report,
2022-01-09,14:00 (22:00),FA Cup,Third round proper,Sun,Home,W,3,0,Sheffield Utd,,,50,27004,Conor Coady,3-4-3,Paul Tierney,Match Report,
2022-01-15,15:00 (23:00),Premier League,Matchweek 22,Sat,Home,W,3,1,Southampton,2.5,0.8,43,30057,Conor Coady,3-4-3,Michael Salisbury,Match Report,
2022-01-22,15:00 (23:00),Premier League,Matchweek 23,Sat,Away,W,2,1,Brentford,0.3,1.4,50,16982,Conor Coady,3-5-2,Peter Bankes,Match Report,
2022-02-05,15:00 (23:00),FA Cup,Fourth round proper,Sat,Home,L,0,1,Norwich City,,,65,30736,Conor Coady,3-5-2,David Coote,Match Report,
2022-02-10,19:45 (03:45),Premier League,Matchweek 24,Thu,Home,L,0,1,Arsenal,0.9,1.9,58,31523,Conor Coady,3-4-3,Michael Oliver,Match Report,
2022-02-13,14:00 (22:00),Premier League,Matchweek 25,Sun,Away,W,2,0,Tottenham,1.7,1.8,42,56452,Conor Coady,3-5-2,Kevin Friend,Match Report,
2022-02-20,16:30 (00:30),Premier League,Matchweek 26,Sun,Home,W,2,1,Leicester City,1.3,1.7,37,31587,Conor Coady,3-5-2,Craig Pawson,Match Report,
2022-02-24,19:45 (03:45),Premier League,Matchweek 20,Thu,Away,L,1,2,Arsenal,1.3,3.6,44,59888,Conor Coady,3-4-3,Martin Atkinson,Match Report,
2022-02-27,14:00 (22:00),Premier League,Matchweek 27,Sun,Away,L,0,1,West Ham,0.9,1.8,61,59946,Conor Coady,3-4-3,Anthony Taylor,Match Report,
2022-03-05,15:00 (23:00),Premier League,Matchweek 28,Sat,Home,L,0,2,Crystal Palace,0.7,2.8,63,31395,Conor Coady,3-4-3,Andy Madley,Match Report,
2022-03-10,19:30 (03:30),Premier League,Matchweek 19,Thu,Home,W,4,0,Watford,0.9,0.9,66,29658,Conor Coady,3-4-3,Darren England,Match Report,
2022-03-13,14:00 (22:00),Premier League,Matchweek 29,Sun,Away,W,1,0,Everton,1.0,0.4,61,39112,Conor Coady,3-5-2,Michael Oliver,Match Report,
2022-03-18,20:00 (04:00),Premier League,Matchweek 30,Fri,Home,L,2,3,Leeds United,1.1,2.2,48,31842,Conor Coady,3-4-3,Kevin Friend,Match Report,
2022-04-02,15:00 (22:00),Premier League,Matchweek 31,Sat,Home,W,2,1,Aston Villa,1.4,2.0,49,31012,Conor Coady,3-4-3,Darren England,Match Report,
2022-04-08,20:00 (03:00),Premier League,Matchweek 32,Fri,Away,L,0,1,Newcastle Utd,0.3,1.7,58,52164,Conor Coady,3-4-3,Peter Bankes,Match Report,
2022-04-24,14:00 (21:00),Premier League,Matchweek 34,Sun,Away,L,0,1,Burnley,0.7,1.6,64,19246,Conor Coady,3-4-3,Anthony Taylor,Match Report,
2022-04-30,15:00 (22:00),Premier League,Matchweek 35,Sat,Home,L,0,3,Brighton,0.8,2.8,49,31243,Conor Coady,3-5-2,Simon Hooper,Match Report,
2022-05-07,15:00 (22:00),Premier League,Matchweek 36,Sat,Away,D,2,2,Chelsea,2.1,2.4,41,32190,Conor Coady,3-5-2,Peter Bankes,Match Report,
2022-05-11,20:15 (03:15),Premier League,Matchweek 33,Wed,Home,L,1,5,Manchester City,0.5,2.8,34,32000,Conor Coady,3-5-2,Martin Atkinson,Match Report,
2022-05-15,14:00 (21:00),Premier League,Matchweek 37,Sun,Home,D,1,1,Norwich City,1.0,1.3,64,31219,Conor Coady,3-4-3,Tony Harrington,Match Report,
2022-05-22,16:00 (23:00),Premier League,Matchweek 38,Sun,Away,L,1,3,Liverpool,1.4,3.1,37,53097,Conor Coady,3-5-2,Anthony Taylor,Match Report,
